scheme,board_id,size_class,mask_ratio,mask_idx,target_number,rank,top1,top3,top5,top10,active_module_count_mean,abstain_rate,no_informative_modules_rate,score_std,final_score_std
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,1,1,1,1,1,9.225,0.0,0.0,0.11138358618603325,0.11138358618603325
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,1,1,1,1,1,3.15,0.685,0.0,0.07698225730930798,0.07698225730930798
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,2,0,1,1,1,1.55,0.845,0.0,0.08486297938959446,0.08486297938959446
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,3,0,1,1,1,1.25,0.875,0.0,0.07904229422688214,0.07904229422688214
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,5,0,0,1,1,9.225,0.0,0.0,0.08276554799108934,0.08276554799108934
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,4,1,1,1,1,1,8.1,0.0,0.0,0.11138358618603325,0.11138358618603325
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,35,0,0,0,0,9.325,0.0,0.0,0.10996398860934696,0.10996398860934696
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,35,0,0,0,0,3.3,0.6732673267326733,0.0,0.07759813517574309,0.07759813517574309
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,37,0,0,0,0,1.675,0.8341584158415841,0.0,0.09037214989590908,0.09037214989590908
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,39,0,0,0,0,1.35,0.8663366336633663,0.0,0.08146956959043108,0.08146956959043108
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,36,0,0,0,0,9.325,0.0,0.0,0.08039787866256162,0.08039787866256162
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,5,35,0,0,0,0,8.2,0.0,0.0,0.10996398860934696,0.10996398860934696
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,19,0,0,0,0,9.325,0.0,0.0,0.1119147294170135,0.1119147294170135
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,17,0,0,0,0,3.3,0.6732673267326733,0.0,0.07760869500005255,0.07760869500005255
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,17,0,0,0,0,1.7,0.8316831683168316,0.0,0.09178887188859491,0.09178887188859491
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,17,0,0,0,0,1.35,0.8663366336633663,0.0,0.08055418553770438,0.08055418553770438
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,29,0,0,0,0,9.325,0.0,0.0,0.08180686693536715,0.08180686693536715
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,6,19,0,0,0,0,8.2,0.0,0.0,0.1119147294170135,0.1119147294170135
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,40,0,0,0,0,9.3,0.0,0.0,0.11203426204744858,0.11203426204744858
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,31,0,0,0,0,3.3,0.6716417910447762,0.0,0.08460984675534738,0.08460984675534738
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,30,0,0,0,0,1.75,0.8258706467661692,0.0,0.09577216623738556,0.09577216623738556
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,33,0,0,0,0,1.425,0.8582089552238806,0.0,0.08258373894849826,0.08258373894849826
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,39,0,0,0,0,9.3,0.0,0.0,0.08621097374634061,0.08621097374634061
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,9,40,0,0,0,0,8.15,0.0,0.0,0.11203426204744858,0.11203426204744858
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,3,0,1,1,1,9.35,0.0,0.0,0.11111140567627921,0.11111140567627921
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,13,0,0,0,0,3.35,0.6683168316831684,0.0,0.08379394055207089,0.08379394055207089
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,18,0,0,0,0,1.825,0.8193069306930693,0.0,0.09866631846741908,0.09866631846741908
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,20,0,0,0,0,1.425,0.8589108910891089,0.0,0.08123992346483026,0.08123992346483026
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,10,0,0,0,1,9.35,0.0,0.0,0.08554304148318172,0.08554304148318172
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,10,3,0,1,1,1,8.2,0.0,0.0,0.11111140567627921,0.11111140567627921
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,6,0,0,0,1,9.275,0.0,0.0,0.11073163001319108,0.11073163001319108
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,13,0,0,0,0,3.275,0.6733167082294265,0.0,0.08130162679380708,0.08130162679380708
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,13,0,0,0,0,1.75,0.8254364089775561,0.0,0.09174731377469655,0.09174731377469655
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,14,0,0,0,0,1.425,0.85785536159601,0.0,0.0737032166522071,0.0737032166522071
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,8,0,0,0,1,9.275,0.0,0.0,0.08435184177682563,0.08435184177682563
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,11,6,0,0,0,1,8.125,0.0,0.0,0.11073163001319108,0.11073163001319108
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,9,0,0,0,1,9.275,0.0,0.0,0.10907932926256647,0.10907932926256647
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,2,0,1,1,1,3.375,0.664179104477612,0.0,0.07870957049402016,0.07870957049402016
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,2,0,1,1,1,1.775,0.8233830845771144,0.0,0.08647026927783578,0.08647026927783578
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,2,0,1,1,1,1.475,0.8532338308457711,0.0,0.08124293045524733,0.08124293045524733
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,1,1,1,1,1,9.275,0.0,0.0,0.08134385807030538,0.08134385807030538
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,15,9,0,0,0,1,8.15,0.0,0.0,0.10907932926256647,0.10907932926256647
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,30,0,0,0,0,9.25,0.0,0.0,0.10901429259188405,0.10901429259188405
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,31,0,0,0,0,3.35,0.6658354114713217,0.0,0.07525227422187519,0.07525227422187519
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,37,0,0,0,0,1.775,0.8229426433915212,0.0,0.08499479856028773,0.08499479856028773
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,32,0,0,0,0,1.375,0.8628428927680798,0.05,0.08177453809609476,0.08177453809609476
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,32,0,0,0,0,9.25,0.0,0.0,0.08087335063840359,0.08087335063840359
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,16,30,0,0,0,0,8.125,0.0,0.0,0.10901429259188407,0.10901429259188407
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,14,0,0,0,0,9.35,0.0,0.0,0.12501702985935476,0.12501702985935476
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,7,0,0,0,1,3.45,0.6567164179104478,0.0,0.08340747478564597,0.08340747478564597
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,1,1,1,1,1,1.775,0.8233830845771144,0.05,0.10121380177517623,0.10121380177517623
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,1,1,1,1,1,1.425,0.8582089552238806,0.1,0.10401000924932925,0.10401000924932925
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,14,0,0,0,0,9.35,0.0,0.0,0.1098279101926384,0.1098279101926384
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,19,14,0,0,0,0,8.15,0.0,0.0,0.12501702985935476,0.12501702985935476
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,36,0,0,0,0,9.35,0.0,0.0,0.12528747794172684,0.12528747794172684
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,33,0,0,0,0,3.45,0.6567164179104478,0.0,0.08303208547720922,0.08303208547720922
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,37,0,0,0,0,1.825,0.818407960199005,0.0,0.09518010660290639,0.09518010660290639
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,33,0,0,0,0,1.45,0.8557213930348259,0.05,0.09093143842497738,0.09093143842497738
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,34,0,0,0,0,9.35,0.0,0.0,0.1097264862571963,0.1097264862571963
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,20,36,0,0,0,0,8.15,0.0,0.0,0.12528747794172684,0.12528747794172684
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,6,0,0,0,1,9.425,0.0,0.0,0.12543572057543756,0.12543572057543756
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,16,0,0,0,0,3.525,0.6518518518518519,0.0,0.08537788660903413,0.08537788660903413
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,6,0,0,0,1,1.875,0.8148148148148148,0.0,0.09388325167468559,0.09388325167468559
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,8,0,0,0,1,1.425,0.8592592592592593,0.05,0.09332756565313088,0.09332756565313088
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,3,0,1,1,1,9.425,0.0,0.0,0.10914064144008322,0.10914064144008322
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,21,6,0,0,0,1,8.225,0.0,0.0,0.12543572057543756,0.12543572057543756
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,8,0,0,0,1,9.575,0.0,0.0,0.11770126320294996,0.11770126320294996
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,9,0,0,0,1,3.6,0.6470588235294118,0.0,0.08328343748506087,0.08328343748506087
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,4,0,0,1,1,1.85,0.8186274509803921,0.0,0.09520571929948675,0.09520571929948675
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,4,0,0,1,1,1.325,0.8700980392156863,0.05,0.09288331333370288,0.09288331333370288
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,8,0,0,0,1,9.575,0.0,0.0,0.10712709680480195,0.10712709680480195
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,25,8,0,0,0,1,8.3,0.0,0.0,0.11770126320294996,0.11770126320294996
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,29,0,0,0,0,9.4,0.0,0.0,0.11003568376320477,0.11003568376320477
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,22,0,0,0,0,3.5,0.6534653465346535,0.0,0.07827694649809366,0.07827694649809366
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,30,0,0,0,0,1.725,0.8292079207920792,0.0,0.08382447925520614,0.08382447925520614
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,22,0,0,0,0,1.4,0.8613861386138614,0.0,0.08119813615283962,0.08119813615283962
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,26,0,0,0,0,9.4,0.0,0.0,0.09722630906492265,0.09722630906492265
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,29,29,0,0,0,0,8.175,0.0,0.0,0.11003568376320477,0.11003568376320477
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,30,0,0,0,0,9.325,0.0,0.0,0.11247290357411897,0.11247290357411897
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,39,0,0,0,0,3.425,0.6583541147132169,0.0,0.07786236967805714,0.07786236967805714
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,33,0,0,0,0,1.7,0.830423940149626,0.0,0.08136627088978833,0.08136627088978833
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,31,0,0,0,0,1.075,0.8927680798004988,0.2,0.09498993341818429,0.09498993341818429
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,32,0,0,0,0,9.325,0.0,0.0,0.09777327474643709,0.09777327474643709
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,30,30,0,0,0,0,8.125,0.0,0.0,0.11247290357411899,0.11247290357411899
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,12,0,0,0,0,9.375,0.0,0.0,0.11399793612266221,0.11399793612266221
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,8,0,0,0,1,3.4,0.6625310173697271,0.0,0.0772703498503703,0.0772703498503703
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,7,0,0,0,1,1.75,0.826302729528536,0.025,0.08607535929311788,0.08607535929311788
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,7,0,0,0,1,1.3,0.8709677419354839,0.05,0.0823112234438211,0.0823112234438211
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,16,0,0,0,0,9.375,0.0,0.0,0.09824998796365243,0.09824998796365243
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,31,12,0,0,0,0,8.15,0.0,0.0,0.11399793612266221,0.11399793612266221
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,13,0,0,0,0,9.375,0.0,0.0,0.11201588064636954,0.11201588064636954
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,16,0,0,0,0,3.375,0.664179104477612,0.0,0.0826624376905007,0.0826624376905007
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,20,0,0,0,0,1.775,0.8233830845771144,0.025,0.09202613085261357,0.09202613085261357
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,27,0,0,0,0,1.0,0.900497512437811,0.325,0.10280006919614676,0.10280006919614676
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,17,0,0,0,0,9.375,0.0,0.0,0.10039059728217962,0.10039059728217962
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,33,13,0,0,0,0,8.125,0.0,0.0,0.11201588064636954,0.11201588064636954
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,36,0,0,0,0,9.375,0.0,0.0,0.11043030741088382,0.11043030741088382
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,37,0,0,0,0,3.35,0.6658354114713217,0.0,0.08403598602151802,0.08403598602151802
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,38,0,0,0,0,1.7,0.830423940149626,0.025,0.09578499752683675,0.09578499752683675
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,38,0,0,0,0,1.325,0.8678304239401496,0.05,0.09541958560405094,0.09541958560405094
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,38,0,0,0,0,9.375,0.0,0.0,0.10055519695586014,0.10055519695586014
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,34,36,0,0,0,0,8.05,0.0,0.0,0.11043030741088382,0.11043030741088382
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,21,0,0,0,0,9.5,0.0,0.0,0.1147299087076928,0.1147299087076928
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,22,0,0,0,0,3.575,0.6477832512315271,0.0,0.09015438586752345,0.09015438586752345
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,27,0,0,0,0,1.875,0.8152709359605911,0.0,0.09805291775509344,0.09805291775509344
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,25,0,0,0,0,1.45,0.8571428571428571,0.025,0.09326369063206563,0.09326369063206563
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,20,0,0,0,0,9.5,0.0,0.0,0.10514103018826627,0.10514103018826627
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,37,21,0,0,0,0,8.25,0.0,0.0,0.1147299087076928,0.1147299087076928
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,5,0,0,1,1,9.575,0.0,0.0,0.1149475135430892,0.1149475135430892
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,10,0,0,0,1,3.575,0.6486486486486487,0.0,0.0900371628693223,0.0900371628693223
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,21,0,0,0,0,1.925,0.8108108108108109,0.0,0.09296580680804131,0.09296580680804131
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,11,0,0,0,0,1.475,0.855036855036855,0.0,0.09078742986768767,0.09078742986768767
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,2,0,1,1,1,9.575,0.0,0.0,0.10729975873748922,0.10729975873748922
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,39,5,0,0,1,1,8.275,0.0,0.0,0.1149475135430892,0.1149475135430892
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,6,0,0,0,1,9.4,0.0,0.0,0.1041261610430035,0.1041261610430035
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,8,0,0,0,1,3.5,0.6534653465346535,0.0,0.08440280144368008,0.08440280144368008
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,9,0,0,0,1,1.9,0.8118811881188119,0.0,0.09582438025336568,0.09582438025336568
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,11,0,0,0,0,1.35,0.8663366336633663,0.1,0.09886845111165597,0.09886845111165597
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,11,0,0,0,0,9.4,0.0,0.0,0.0956264841885498,0.0956264841885498
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,43,6,0,0,0,1,8.2,0.0,0.0,0.10412616104300351,0.10412616104300351
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,19,0,0,0,0,9.35,0.0,0.0,0.10353633824729479,0.10353633824729479
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,26,0,0,0,0,3.425,0.6583541147132169,0.0,0.08485846243046301,0.08485846243046301
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,30,0,0,0,0,1.825,0.8179551122194514,0.0,0.10052773783378394,0.10052773783378394
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,26,0,0,0,0,1.45,0.8553615960099751,0.0,0.09003933944599392,0.09003933944599392
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,22,0,0,0,0,9.35,0.0,0.0,0.09575105566807823,0.09575105566807823
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,44,19,0,0,0,0,8.125,0.0,0.0,0.10353633824729479,0.10353633824729479
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,17,0,0,0,0,9.4,0.0,0.0,0.10562471967154977,0.10562471967154977
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,10,0,0,0,1,3.475,0.6550868486352357,0.0,0.07965689206311241,0.07965689206311241
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,2,0,1,1,1,1.8,0.8213399503722084,0.0,0.09568247489378477,0.09568247489378477
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,3,0,1,1,1,1.5,0.8511166253101737,0.0,0.08971882046881088,0.08971882046881088
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,15,0,0,0,0,9.4,0.0,0.0,0.09284374467414841,0.09284374467414841
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,46,17,0,0,0,0,8.15,0.0,0.0,0.10562471967154977,0.10562471967154977
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,12,0,0,0,0,9.475,0.0,0.0,0.10418827771542935,0.10418827771542935
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,11,0,0,0,0,3.55,0.6502463054187192,0.0,0.08087201363797358,0.08087201363797358
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,9,0,0,0,1,1.925,0.8103448275862069,0.0,0.09253964414032992,0.09253964414032992
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,10,0,0,0,1,1.625,0.8399014778325123,0.0,0.09255222694635944,0.09255222694635944
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,16,0,0,0,0,9.475,0.0,0.0,0.09300068664270592,0.09300068664270592
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,47,12,0,0,0,0,8.25,0.0,0.0,0.10418827771542935,0.10418827771542935
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,37,0,0,0,0,9.35,0.0,0.0,0.10459875041305265,0.10459875041305265
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,40,0,0,0,0,3.45,0.6567164179104478,0.0,0.08098152963293566,0.08098152963293566
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,32,0,0,0,0,1.875,0.8134328358208955,0.0,0.08900375086531152,0.08900375086531152
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,33,0,0,0,0,1.5,0.8507462686567164,0.0,0.08468244705206923,0.08468244705206923
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,34,0,0,0,0,9.35,0.0,0.0,0.09326069365058239,0.09326069365058239
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,48,37,0,0,0,0,8.15,0.0,0.0,0.10459875041305267,0.10459875041305267
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,20,0,0,0,0,9.325,0.0,0.0,0.10611668567924032,0.10611668567924032
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,28,0,0,0,0,3.45,0.6567164179104478,0.0,0.07865234762147251,0.07865234762147251
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,25,0,0,0,0,1.85,0.8159203980099502,0.0,0.08963511391468677,0.08963511391468677
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,23,0,0,0,0,1.475,0.8532338308457711,0.0,0.08115119033919468,0.08115119033919468
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,25,0,0,0,0,9.325,0.0,0.0,0.09201577914796445,0.09201577914796445
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,50,20,0,0,0,0,8.15,0.0,0.0,0.10611668567924032,0.10611668567924032
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,15,0,0,0,0,9.4,0.0,0.0,0.10704845241717423,0.10704845241717423
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,14,0,0,0,0,3.525,0.6527093596059114,0.0,0.0796416485218332,0.0796416485218332
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,19,0,0,0,0,1.975,0.8054187192118226,0.0,0.08885321988729249,0.08885321988729249
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,15,0,0,0,0,1.475,0.854679802955665,0.0,0.07936284020908788,0.07936284020908788
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,15,0,0,0,0,9.4,0.0,0.0,0.08900959998771032,0.08900959998771032
centered_weighted_sum,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,52,15,0,0,0,0,8.25,0.0,0.0,0.10704845241717423,0.10704845241717423
baseline,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,54,37,0,0,0,0,9.325,0.0,0.0,0.11160243165937561,0.11160243165937561
hard_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,54,32,0,0,0,0,3.4,0.6625310173697271,0.0,0.0793202177173157,0.0793202177173157
hard_gate_055,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,54,37,0,0,0,0,1.775,0.8238213399503722,0.0,0.08971565136575896,0.08971565136575896
hard_gate_060,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,54,34,0,0,0,0,1.425,0.858560794044665,0.0,0.07995028144617004,0.07995028144617004
soft_gate_050,xlsx:樣本2:Sheet15:2:1:8x10,8x10,0.5,0,54,34,0,0,0,0,9.325,0.0,0.0,0.09131402130134579,0.09131402130134579
