variant,size_class,board_id,target_row,target_col,target_number,rank,top1_hit,top3_hit,top5_hit,top10_hit,spatial_applied,spatial_affected_count,spatial_total_penalty,topk_max_cluster_size,topk_adjacent_pair_rate
B_spatial_chebyshev,10x12,10x12_1,4,2,13,14,0,0,0,0,1,6,0.292697,7.0,0.24444444444444444
B_spatial_chebyshev,10x12,10x12_1,8,12,115,16,0,0,0,0,1,5,0.294723,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_1,1,8,58,15,0,0,0,0,1,5,0.294624,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_1,3,1,91,53,0,0,0,0,1,5,0.288128,4.0,0.15555555555555556
B_spatial_chebyshev,10x12,10x12_1,8,4,108,31,0,0,0,0,1,5,0.276544,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,7,6,63,53,0,0,0,0,1,4,0.218798,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,3,11,49,33,0,0,0,0,1,5,0.196744,5.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,1,6,8,31,0,0,0,0,1,4,0.193257,7.0,0.26666666666666666
B_spatial_chebyshev,10x12,10x12_1,6,12,113,13,0,0,0,0,1,4,0.299048,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,5,5,43,2,0,1,1,1,1,4,0.155257,5.0,0.15555555555555556
B_spatial_chebyshev,10x12,10x12_1,4,4,64,50,0,0,0,0,1,3,0.198652,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,10,6,99,1,1,1,1,1,1,5,0.271293,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_1,10,10,16,58,0,0,0,0,1,6,0.272009,6.0,0.2
B_spatial_chebyshev,10x12,10x12_1,5,7,52,18,0,0,0,0,1,5,0.204755,6.0,0.2222222222222222
B_spatial_chebyshev,10x12,10x12_1,10,3,61,60,0,0,0,0,1,5,0.252815,6.0,0.2222222222222222
B_spatial_chebyshev,10x12,10x12_1,5,2,120,36,0,0,0,0,1,5,0.303648,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_1,9,8,4,37,0,0,0,0,1,3,0.150941,6.0,0.2
B_spatial_chebyshev,10x12,10x12_1,5,11,18,39,0,0,0,0,1,6,0.249452,6.0,0.2
B_spatial_chebyshev,10x12,10x12_1,1,2,7,4,0,0,1,1,1,4,0.187043,7.0,0.26666666666666666
B_spatial_chebyshev,10x12,10x12_1,2,4,109,34,0,0,0,0,1,5,0.275995,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,7,9,104,22,0,0,0,0,1,4,0.251334,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,7,11,26,11,0,0,0,0,1,5,0.194356,4.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,7,3,73,37,0,0,0,0,1,4,0.191085,4.0,0.08888888888888889
B_spatial_chebyshev,10x12,10x12_1,6,5,35,32,0,0,0,0,1,5,0.252388,4.0,0.13333333333333333
B_spatial_chebyshev,10x12,10x12_1,4,1,55,4,0,0,1,1,1,5,0.191726,5.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,7,5,46,3,0,1,1,1,1,5,0.177456,5.0,0.15555555555555556
B_spatial_chebyshev,10x12,10x12_1,2,7,67,26,0,0,0,0,1,3,0.203672,4.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,3,7,54,44,0,0,0,0,1,5,0.196385,6.0,0.2222222222222222
B_spatial_chebyshev,10x12,10x12_1,6,3,95,27,0,0,0,0,1,4,0.276975,5.0,0.1111111111111111
B_spatial_chebyshev,10x12,10x12_1,10,7,6,52,0,0,0,0,1,4,0.242511,7.0,0.26666666666666666
B_spatial_chebyshev,10x12,10x12_1,2,2,14,6,0,0,0,1,1,6,0.290404,7.0,0.24444444444444444
B_spatial_chebyshev,10x12,10x12_1,10,12,111,7,0,0,0,1,1,5,0.338093,2.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,5,1,97,50,0,0,0,0,1,4,0.225565,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,9,5,119,22,0,0,0,0,1,5,0.304464,3.0,0.06666666666666667
B_spatial_chebyshev,10x12,10x12_1,10,5,11,54,0,0,0,0,1,6,0.323792,7.0,0.24444444444444444
B_spatial_chebyshev,10x12,10x12_1,5,4,10,29,0,0,0,0,1,6,0.280017,8.0,0.28888888888888886
B_spatial_chebyshev,10x12,10x12_1,9,3,22,42,0,0,0,0,1,5,0.187175,6.0,0.17777777777777778
B_spatial_chebyshev,10x12,10x12_1,4,9,101,57,0,0,0,0,1,5,0.278589,2.0,0.044444444444444446
B_spatial_chebyshev,10x12,10x12_1,2,1,33,4,0,0,1,1,1,6,0.266077,4.0,0.1111111111111111
C_evidence_aware_mmr,4x4,4x4_0,1,2,2,1,1,1,1,1,1,6,0.3785,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,1,3,6,2,0,1,1,1,1,6,0.286,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,4,4,9,7,0,0,0,1,1,6,0.215,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,1,4,11,8,0,0,0,1,1,6,0.2015,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,3,2,3,8,0,0,0,1,1,6,0.3785,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,2,1,5,4,0,0,1,1,1,6,0.286,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,2,2,14,7,0,0,0,1,1,5,0.2275,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_0,1,1,10,2,0,1,1,1,1,6,0.2015,7.0,0.39285714285714285
C_evidence_aware_mmr,4x4,4x4_1,1,1,4,2,0,1,1,1,1,4,0.267,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,3,1,14,7,0,0,0,1,1,5,0.1745,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,4,3,7,6,0,0,0,1,1,5,0.1745,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,2,1,6,6,0,0,0,1,1,5,0.2275,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,1,2,9,4,0,0,1,1,1,4,0.214,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,1,4,11,6,0,0,0,1,1,5,0.2275,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,4,1,16,4,0,0,1,1,1,4,0.161,5.0,0.21428571428571427
C_evidence_aware_mmr,4x4,4x4_1,4,4,13,4,0,0,1,1,1,5,0.1745,5.0,0.21428571428571427
C_evidence_aware_mmr,4x5,4x5_0,4,1,8,5,0,0,1,1,1,5,0.241,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,1,2,17,4,0,0,1,1,1,5,0.1745,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,3,2,10,8,0,0,0,1,1,5,0.188,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,2,4,4,5,0,0,1,1,1,5,0.188,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,2,1,6,3,0,1,1,1,1,5,0.1745,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,1,5,1,8,0,0,0,1,1,5,0.241,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,3,5,14,7,0,0,0,1,1,5,0.241,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,4,2,3,2,0,1,1,1,1,5,0.188,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,2,5,2,1,1,1,1,1,1,5,0.188,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_0,3,3,16,5,0,0,1,1,1,5,0.241,10.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,2,3,6,6,0,0,0,1,1,4,0.108,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,1,2,11,3,0,1,1,1,1,4,0.161,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,2,5,13,4,0,0,1,1,1,4,0.161,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,4,1,8,7,0,0,0,1,1,4,0.108,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,4,3,14,6,0,0,0,1,1,4,0.214,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,1,1,1,3,0,1,1,1,1,6,0.2725,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,3,2,9,8,0,0,0,1,1,4,0.108,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,2,2,17,8,0,0,0,1,1,4,0.161,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,4,4,7,2,0,1,1,1,1,4,0.108,9.0,0.28888888888888886
C_evidence_aware_mmr,4x5,4x5_1,1,3,19,9,0,0,0,1,1,4,0.161,9.0,0.28888888888888886
C_evidence_aware_mmr,5x5,5x5_0,5,2,12,8,0,0,0,1,1,5,0.188,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,2,2,20,11,0,0,0,0,1,5,0.135,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,4,3,24,7,0,0,0,1,1,5,0.1215,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,3,3,10,12,0,0,0,0,1,5,0.135,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,2,3,3,2,0,1,1,1,1,6,0.2015,9.0,0.4
C_evidence_aware_mmr,5x5,5x5_0,3,2,19,3,0,1,1,1,1,6,0.162,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,1,3,21,4,0,0,1,1,1,5,0.188,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,5,3,4,11,0,0,0,0,1,6,0.2015,9.0,0.4
C_evidence_aware_mmr,5x5,5x5_0,1,2,22,1,1,1,1,1,1,5,0.188,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_0,4,2,9,2,0,1,1,1,1,6,0.162,10.0,0.4
C_evidence_aware_mmr,5x5,5x5_0,3,5,2,10,0,0,0,1,1,6,0.233,9.0,0.4
C_evidence_aware_mmr,5x5,5x5_0,1,1,17,12,0,0,0,0,1,6,0.2015,9.0,0.35555555555555557
C_evidence_aware_mmr,5x5,5x5_1,2,1,10,3,0,1,1,1,1,4,0.161,7.0,0.2
C_evidence_aware_mmr,5x5,5x5_1,4,2,11,5,0,0,1,1,1,4,0.214,7.0,0.2
C_evidence_aware_mmr,5x5,5x5_1,1,5,4,5,0,0,1,1,1,3,0.24,7.0,0.2
C_evidence_aware_mmr,5x5,5x5_1,5,5,17,1,1,1,1,1,1,4,0.32,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,3,3,14,10,0,0,0,1,1,4,0.32,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,3,4,21,4,0,0,1,1,1,4,0.161,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,5,4,20,2,0,1,1,1,1,4,0.161,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,1,2,23,10,0,0,0,1,1,4,0.161,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,4,5,3,9,0,0,0,1,1,3,0.24,7.0,0.2
C_evidence_aware_mmr,5x5,5x5_1,5,3,12,10,0,0,0,1,1,4,0.214,8.0,0.24444444444444444
C_evidence_aware_mmr,5x5,5x5_1,3,5,1,8,0,0,0,1,1,3,0.24,5.0,0.17777777777777778
C_evidence_aware_mmr,5x5,5x5_1,1,4,19,11,0,0,0,0,1,5,0.188,8.0,0.24444444444444444
C_evidence_aware_mmr,8x10,8x10_0,6,7,1,14,0,0,0,0,1,3,0.205,4.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_0,6,1,45,23,0,0,0,0,1,4,0.161,5.0,0.13333333333333333
C_evidence_aware_mmr,8x10,8x10_0,8,9,72,1,1,1,1,1,1,4,0.0945,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,7,2,50,33,0,0,0,0,1,5,0.1745,5.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,3,3,69,40,0,0,0,0,1,4,0.108,6.0,0.17777777777777778
C_evidence_aware_mmr,8x10,8x10_0,8,10,57,6,0,0,0,1,1,5,0.135,7.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,1,8,41,16,0,0,0,0,1,3,0.081,2.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_0,4,9,60,21,0,0,0,0,1,5,0.1215,6.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_0,6,8,61,8,0,0,0,1,1,5,0.1215,7.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,7,9,73,8,0,0,0,1,1,4,0.0945,8.0,0.24444444444444444
C_evidence_aware_mmr,8x10,8x10_0,7,5,9,30,0,0,0,0,1,4,0.215,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,2,2,15,23,0,0,0,0,1,4,0.285,2.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_0,6,4,74,15,0,0,0,0,1,5,0.1215,7.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,5,9,46,21,0,0,0,0,1,4,0.108,6.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_0,2,10,38,30,0,0,0,0,1,3,0.081,6.0,0.15555555555555556
C_evidence_aware_mmr,8x10,8x10_0,4,6,55,10,0,0,0,1,1,5,0.188,5.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_0,3,2,33,19,0,0,0,0,1,3,0.134,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,6,10,66,5,0,0,1,1,1,4,0.108,7.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,2,7,5,20,0,0,0,0,1,4,0.1305,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,3,10,76,22,0,0,0,0,1,4,0.0945,9.0,0.24444444444444444
C_evidence_aware_mmr,8x10,8x10_0,4,7,68,33,0,0,0,0,1,4,0.108,7.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,6,5,12,38,0,0,0,0,1,3,0.205,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,6,2,51,29,0,0,0,0,1,5,0.1215,5.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,7,7,4,36,0,0,0,0,1,4,0.1305,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,3,6,13,22,0,0,0,0,1,4,0.215,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,3,7,14,1,1,1,1,1,1,3,0.205,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,4,8,17,20,0,0,0,0,1,3,0.205,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,5,4,71,21,0,0,0,0,1,5,0.0945,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,3,9,36,34,0,0,0,0,1,2,0.054,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,1,9,20,33,0,0,0,0,1,3,0.099,2.0,0.044444444444444446
C_evidence_aware_mmr,8x10,8x10_0,5,10,30,27,0,0,0,0,1,2,0.054,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,3,5,64,15,0,0,0,0,1,4,0.0945,5.0,0.2
C_evidence_aware_mmr,8x10,8x10_0,3,4,65,28,0,0,0,0,1,4,0.108,6.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_0,1,5,8,10,0,0,0,1,1,4,0.215,2.0,0.044444444444444446
C_evidence_aware_mmr,8x10,8x10_0,2,4,58,36,0,0,0,0,1,5,0.135,6.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_0,3,8,27,37,0,0,0,0,1,2,0.0935,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,8,8,32,35,0,0,0,0,1,3,0.134,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_0,4,2,52,36,0,0,0,0,1,5,0.1215,5.0,0.24444444444444444
C_evidence_aware_mmr,8x10,8x10_0,4,1,31,31,0,0,0,0,1,2,0.054,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_0,8,3,79,30,0,0,0,0,1,4,0.0945,9.0,0.24444444444444444
C_evidence_aware_mmr,8x10,8x10_1,7,10,68,13,0,0,0,0,1,3,0.24,9.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_1,5,4,10,11,0,0,0,0,1,4,0.2005,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,1,6,17,4,0,0,1,1,1,4,0.2005,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,4,10,67,22,0,0,0,0,1,3,0.24,7.0,0.17777777777777778
C_evidence_aware_mmr,8x10,8x10_1,4,4,34,38,0,0,0,0,1,4,0.1475,4.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,6,1,21,24,0,0,0,0,1,4,0.1475,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,3,9,74,15,0,0,0,0,1,4,0.214,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,1,10,44,31,0,0,0,0,1,3,0.0675,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,5,3,72,3,0,1,1,1,1,4,0.179,9.0,0.2222222222222222
C_evidence_aware_mmr,8x10,8x10_1,7,4,18,39,0,0,0,0,1,3,0.1735,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,6,8,31,32,0,0,0,0,1,4,0.0945,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,5,2,11,12,0,0,0,0,1,4,0.2005,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,5,5,19,37,0,0,0,0,1,3,0.1735,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,3,7,75,16,0,0,0,0,1,4,0.214,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,1,8,76,24,0,0,0,0,1,4,0.214,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,2,1,6,3,0,1,1,1,1,4,0.081,4.0,0.15555555555555556
C_evidence_aware_mmr,8x10,8x10_1,4,6,8,12,0,0,0,0,1,5,0.2275,4.0,0.13333333333333333
C_evidence_aware_mmr,8x10,8x10_1,4,3,26,8,0,0,0,1,1,3,0.0675,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,6,3,78,28,0,0,0,0,1,4,0.214,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,2,9,49,2,0,1,1,1,1,4,0.214,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,3,1,3,3,0,1,1,1,1,4,0.1655,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,4,9,77,10,0,0,0,1,1,4,0.214,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,8,7,12,34,0,0,0,0,1,4,0.2005,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,2,10,15,24,0,0,0,0,1,3,0.1735,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,6,10,73,6,0,0,0,1,1,4,0.179,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,5,7,13,13,0,0,0,0,1,4,0.2005,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,6,2,43,14,0,0,0,0,1,3,0.0675,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,8,9,22,35,0,0,0,0,1,4,0.134,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,7,8,2,32,0,0,0,0,1,3,0.1385,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,3,5,53,17,0,0,0,0,1,3,0.187,4.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,1,4,1,5,0,0,1,1,1,3,0.1385,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,7,5,64,9,0,0,0,1,1,5,0.2805,5.0,0.13333333333333333
C_evidence_aware_mmr,8x10,8x10_1,7,9,24,32,0,0,0,0,1,3,0.0675,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,2,6,60,17,0,0,0,0,1,4,0.285,3.0,0.1111111111111111
C_evidence_aware_mmr,8x10,8x10_1,7,3,27,27,0,0,0,0,1,3,0.0675,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,8,6,32,33,0,0,0,0,1,4,0.0945,2.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,1,1,20,5,0,0,1,1,1,4,0.1475,3.0,0.08888888888888889
C_evidence_aware_mmr,8x10,8x10_1,2,4,71,29,0,0,0,0,1,4,0.179,8.0,0.2
C_evidence_aware_mmr,8x10,8x10_1,8,1,29,28,0,0,0,0,1,3,0.0675,3.0,0.06666666666666667
C_evidence_aware_mmr,8x10,8x10_1,6,5,28,38,0,0,0,0,1,3,0.0675,4.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_0,5,6,21,16,0,0,0,0,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,10,8,8,34,0,0,0,0,1,3,0.205,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,10,1,66,35,0,0,0,0,1,4,0.2185,4.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_0,5,7,39,1,1,1,1,1,1,4,0.179,3.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_0,1,5,24,17,0,0,0,0,1,3,0.0855,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,8,1,77,36,0,0,0,0,1,4,0.1475,7.0,0.2222222222222222
C_evidence_aware_mmr,10x8,10x8_0,9,2,20,8,0,0,0,1,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,3,7,75,29,0,0,0,0,1,5,0.108,8.0,0.2
C_evidence_aware_mmr,10x8,10x8_0,9,4,15,22,0,0,0,0,1,4,0.2185,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,8,4,6,3,0,1,1,1,1,3,0.205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,7,2,28,37,0,0,0,0,1,3,0.099,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,2,8,7,25,0,0,0,0,1,3,0.205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,4,7,3,26,0,0,0,0,1,4,0.1305,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,1,4,14,19,0,0,0,0,1,4,0.2185,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,6,1,61,29,0,0,0,0,1,4,0.285,3.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_0,10,3,46,25,0,0,0,0,1,4,0.126,4.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,9,7,31,15,0,0,0,0,1,3,0.099,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,7,6,57,10,0,0,0,1,1,3,0.0675,6.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_0,3,4,37,29,0,0,0,0,1,3,0.152,2.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,7,8,48,22,0,0,0,0,1,4,0.126,5.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,2,7,80,38,0,0,0,0,1,4,0.232,4.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,5,3,11,14,0,0,0,0,1,4,0.232,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,5,5,71,36,0,0,0,0,1,4,0.0675,5.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_0,8,8,35,36,0,0,0,0,1,4,0.179,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,3,6,36,35,0,0,0,0,1,3,0.152,2.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,10,5,63,21,0,0,0,0,1,4,0.25,3.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,5,8,47,5,0,0,1,1,1,4,0.126,5.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,8,3,53,28,0,0,0,0,1,4,0.126,4.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,3,1,67,35,0,0,0,0,1,4,0.2185,5.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,7,1,74,5,0,0,1,1,1,4,0.0945,7.0,0.2222222222222222
C_evidence_aware_mmr,10x8,10x8_0,5,1,38,34,0,0,0,0,1,3,0.152,2.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,1,1,58,39,0,0,0,0,1,3,0.0675,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,2,4,12,9,0,0,0,1,1,4,0.232,3.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,4,3,54,17,0,0,0,0,1,4,0.126,3.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,8,6,10,23,0,0,0,0,1,4,0.232,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_0,6,5,41,25,0,0,0,0,1,4,0.179,2.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_0,7,4,52,17,0,0,0,0,1,4,0.126,3.0,0.15555555555555556
C_evidence_aware_mmr,10x8,10x8_0,9,1,5,6,0,0,0,1,1,3,0.205,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_0,8,7,59,3,0,1,1,1,1,3,0.0675,6.0,0.1111111111111111
C_evidence_aware_mmr,10x8,10x8_0,2,5,29,16,0,0,0,0,1,3,0.099,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,7,6,64,13,0,0,0,0,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,9,5,59,16,0,0,0,0,1,3,0.081,4.0,0.08888888888888889
C_evidence_aware_mmr,10x8,10x8_1,8,1,7,14,0,0,0,0,1,2,0.0585,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,7,1,80,5,0,0,1,1,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,4,5,50,39,0,0,0,0,1,3,0.081,3.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,1,5,35,17,0,0,0,0,1,4,0.214,3.0,0.13333333333333333
C_evidence_aware_mmr,10x8,10x8_1,5,2,56,29,0,0,0,0,1,2,0.054,5.0,0.17777777777777778
C_evidence_aware_mmr,10x8,10x8_1,4,1,19,21,0,0,0,0,1,2,0.054,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,6,4,75,20,0,0,0,0,1,2,0.107,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,1,7,79,24,0,0,0,0,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,7,2,65,36,0,0,0,0,1,3,0.1205,2.0,0.06666666666666667
C_evidence_aware_mmr,10x8,10x8_1,6,1,43,21,0,0,0,0,1,2,0.054,2.0,0.044444444444444446
C_evidence_aware_mmr,10x8,10x8_1,10,8,21,36,0,0,0,0,1,2,0.054,4.0,0.1111111111111111
