issue,draw_date,numbers,day_issue_index
114071282,2025-12-18,"[3, 11, 18, 21, 26, 27, 28, 29, 34, 37, 44, 47, 48, 50, 55, 60, 65, 66, 77, 79]",29
114071283,2025-12-18,"[2, 5, 12, 14, 20, 21, 22, 25, 28, 35, 37, 42, 60, 62, 65, 71, 72, 73, 77, 80]",30
114071284,2025-12-18,"[1, 3, 7, 10, 12, 17, 21, 22, 25, 27, 28, 39, 42, 56, 58, 61, 65, 67, 68, 74]",31
114071285,2025-12-18,"[1, 3, 7, 8, 9, 12, 14, 18, 28, 29, 37, 43, 47, 48, 49, 51, 61, 64, 75, 80]",32
114071286,2025-12-18,"[10, 14, 16, 23, 26, 36, 37, 40, 44, 46, 48, 50, 53, 54, 63, 67, 71, 75, 77, 80]",33
114071287,2025-12-18,"[7, 8, 11, 12, 17, 18, 20, 23, 27, 28, 39, 51, 53, 55, 58, 66, 67, 69, 74, 77]",34
114071288,2025-12-18,"[2, 5, 8, 9, 31, 40, 41, 45, 48, 49, 53, 56, 57, 60, 61, 65, 67, 75, 76, 79]",35
114071289,2025-12-18,"[1, 8, 10, 19, 21, 29, 33, 47, 48, 52, 54, 55, 57, 63, 65, 69, 71, 73, 74, 75]",36
114071290,2025-12-18,"[1, 2, 3, 10, 14, 16, 20, 26, 35, 39, 48, 50, 55, 56, 59, 61, 65, 68, 70, 71]",37
114071291,2025-12-18,"[1, 4, 5, 7, 16, 17, 20, 24, 28, 34, 38, 42, 43, 47, 52, 53, 54, 61, 63, 68]",38
114071292,2025-12-18,"[3, 10, 12, 21, 23, 25, 26, 27, 33, 35, 37, 39, 41, 42, 47, 63, 64, 77, 78, 80]",39
114071293,2025-12-18,"[2, 3, 5, 16, 17, 19, 21, 24, 33, 34, 35, 36, 39, 44, 47, 49, 61, 66, 70, 74]",40
114071294,2025-12-18,"[16, 17, 20, 26, 27, 29, 30, 31, 43, 44, 45, 50, 52, 55, 56, 57, 59, 68, 73, 78]",41
114071295,2025-12-18,"[1, 3, 8, 17, 20, 26, 29, 31, 36, 39, 40, 45, 48, 59, 60, 63, 66, 73, 78, 79]",42
114071296,2025-12-18,"[1, 10, 11, 14, 15, 16, 20, 28, 30, 36, 43, 48, 50, 52, 53, 58, 62, 63, 73, 77]",43
114071297,2025-12-18,"[4, 10, 14, 20, 22, 29, 33, 37, 40, 43, 47, 49, 50, 51, 53, 55, 58, 64, 65, 79]",44
114071298,2025-12-18,"[1, 6, 14, 17, 18, 22, 30, 32, 33, 34, 36, 37, 38, 44, 55, 56, 57, 65, 70, 78]",45
114071299,2025-12-18,"[2, 6, 18, 24, 26, 28, 29, 33, 38, 39, 41, 48, 53, 54, 70, 73, 74, 77, 78, 80]",46
114071300,2025-12-18,"[2, 6, 8, 9, 10, 25, 32, 33, 37, 41, 47, 48, 54, 61, 63, 67, 68, 70, 74, 76]",47
114071301,2025-12-18,"[8, 9, 11, 12, 16, 21, 23, 31, 38, 42, 48, 52, 54, 57, 63, 64, 67, 70, 74, 77]",48
114071302,2025-12-18,"[5, 11, 13, 19, 20, 30, 32, 36, 42, 45, 48, 49, 63, 65, 66, 71, 73, 74, 79, 80]",49
114071303,2025-12-18,"[1, 6, 7, 8, 10, 15, 18, 20, 30, 32, 34, 37, 45, 51, 58, 62, 63, 66, 71, 75]",50
114071304,2025-12-18,"[4, 10, 17, 18, 20, 26, 38, 42, 43, 45, 46, 53, 55, 62, 66, 67, 74, 76, 79, 80]",51
114071305,2025-12-18,"[4, 5, 13, 17, 23, 32, 34, 42, 45, 46, 47, 48, 51, 56, 62, 64, 67, 70, 72, 77]",52
114071306,2025-12-18,"[6, 8, 10, 15, 19, 22, 26, 27, 29, 32, 33, 37, 38, 42, 44, 47, 50, 61, 76, 78]",53
114071307,2025-12-18,"[1, 3, 7, 9, 10, 15, 24, 26, 27, 31, 42, 45, 50, 51, 54, 56, 59, 61, 64, 74]",54
114071308,2025-12-18,"[5, 14, 16, 23, 24, 25, 26, 31, 35, 37, 38, 41, 52, 53, 55, 56, 58, 66, 79, 80]",55
114071309,2025-12-18,"[6, 10, 14, 17, 19, 25, 29, 34, 36, 47, 52, 57, 61, 62, 63, 70, 72, 74, 77, 78]",56
114071310,2025-12-18,"[7, 13, 14, 18, 21, 23, 24, 36, 42, 46, 51, 53, 55, 67, 71, 72, 74, 76, 77, 80]",57
114071311,2025-12-18,"[4, 7, 11, 12, 14, 16, 18, 22, 25, 28, 42, 43, 44, 48, 61, 62, 68, 69, 70, 76]",58
114071312,2025-12-18,"[8, 12, 19, 25, 26, 28, 29, 30, 33, 37, 41, 42, 58, 59, 62, 64, 66, 69, 71, 78]",59
114071313,2025-12-18,"[4, 7, 9, 14, 22, 28, 36, 39, 41, 44, 45, 53, 60, 62, 63, 65, 66, 70, 72, 77]",60
114071314,2025-12-18,"[5, 11, 12, 18, 27, 31, 33, 34, 35, 37, 38, 39, 45, 46, 49, 61, 62, 65, 72, 75]",61
114071315,2025-12-18,"[1, 3, 4, 8, 11, 12, 16, 38, 40, 42, 44, 45, 47, 50, 55, 58, 66, 67, 69, 70]",62
114071316,2025-12-18,"[3, 4, 13, 14, 33, 37, 42, 43, 45, 58, 59, 63, 64, 68, 72, 73, 76, 78, 79, 80]",63
114071317,2025-12-18,"[3, 8, 24, 25, 26, 27, 29, 30, 33, 35, 40, 43, 48, 49, 56, 66, 68, 77, 78, 80]",64
114071318,2025-12-18,"[5, 7, 8, 10, 17, 18, 20, 23, 28, 37, 39, 41, 43, 55, 62, 63, 64, 71, 74, 75]",65
114071319,2025-12-18,"[1, 5, 10, 13, 21, 23, 33, 34, 37, 40, 43, 44, 46, 47, 55, 60, 73, 76, 79, 80]",66
114071320,2025-12-18,"[8, 13, 18, 20, 24, 32, 34, 36, 40, 44, 48, 50, 57, 60, 62, 63, 65, 68, 75, 79]",67
114071321,2025-12-18,"[1, 11, 13, 15, 24, 26, 32, 33, 39, 40, 42, 52, 58, 59, 61, 67, 69, 70, 71, 76]",68
114071322,2025-12-18,"[3, 4, 8, 10, 30, 31, 32, 34, 40, 43, 44, 48, 53, 59, 60, 69, 70, 73, 74, 78]",69
114071323,2025-12-18,"[5, 7, 20, 27, 32, 33, 34, 37, 41, 48, 52, 57, 66, 69, 70, 73, 74, 75, 79, 80]",70
114071324,2025-12-18,"[1, 6, 10, 11, 16, 19, 23, 24, 26, 33, 36, 37, 57, 58, 65, 67, 68, 70, 71, 80]",71
114071325,2025-12-18,"[2, 4, 7, 10, 12, 14, 16, 20, 23, 45, 46, 48, 56, 57, 67, 68, 70, 77, 78, 80]",72
114071326,2025-12-18,"[5, 6, 15, 20, 21, 26, 30, 34, 37, 44, 45, 50, 51, 57, 60, 62, 68, 70, 76, 77]",73
114071327,2025-12-18,"[2, 7, 16, 17, 22, 25, 36, 43, 47, 48, 49, 51, 52, 53, 62, 65, 66, 76, 77, 79]",74
114071328,2025-12-18,"[1, 3, 5, 19, 22, 26, 30, 33, 35, 36, 37, 38, 46, 48, 52, 65, 70, 73, 75, 80]",75
114071329,2025-12-18,"[9, 10, 13, 22, 27, 29, 33, 38, 47, 51, 52, 56, 57, 59, 63, 65, 71, 76, 77, 79]",76
114071330,2025-12-18,"[2, 7, 11, 15, 20, 24, 27, 33, 34, 36, 40, 44, 55, 57, 66, 71, 74, 75, 77, 79]",77
114071331,2025-12-18,"[6, 7, 18, 24, 25, 31, 34, 38, 44, 45, 49, 50, 54, 55, 56, 57, 60, 63, 64, 78]",78
114071332,2025-12-18,"[8, 11, 13, 22, 27, 34, 35, 37, 45, 46, 47, 52, 54, 55, 61, 68, 69, 72, 79, 80]",79
114071333,2025-12-18,"[1, 4, 10, 11, 16, 28, 31, 46, 50, 51, 53, 54, 59, 61, 63, 65, 71, 73, 74, 79]",80
114071334,2025-12-18,"[12, 23, 26, 30, 40, 45, 48, 51, 53, 56, 59, 61, 62, 63, 65, 66, 69, 70, 76, 77]",81
114071335,2025-12-18,"[4, 6, 8, 10, 24, 25, 26, 27, 28, 32, 34, 35, 42, 53, 54, 62, 63, 65, 68, 75]",82
114071336,2025-12-18,"[8, 13, 14, 21, 24, 27, 29, 31, 32, 45, 47, 51, 52, 59, 61, 67, 69, 70, 72, 80]",83
114071337,2025-12-18,"[1, 4, 6, 8, 9, 15, 26, 27, 31, 45, 47, 48, 50, 56, 60, 61, 63, 66, 68, 69]",84
114071338,2025-12-18,"[3, 4, 10, 13, 15, 18, 21, 23, 25, 36, 37, 39, 46, 51, 56, 57, 63, 66, 72, 78]",85
114071339,2025-12-18,"[4, 6, 7, 21, 22, 23, 25, 32, 34, 37, 38, 39, 40, 43, 46, 48, 52, 56, 57, 66]",86
114071340,2025-12-18,"[2, 5, 7, 18, 19, 21, 22, 24, 25, 31, 33, 44, 48, 50, 53, 55, 61, 66, 69, 76]",87
114071341,2025-12-18,"[4, 9, 10, 12, 14, 15, 18, 24, 26, 30, 37, 44, 52, 53, 54, 55, 58, 69, 70, 75]",88
114071342,2025-12-18,"[3, 5, 6, 8, 10, 17, 20, 23, 29, 34, 47, 48, 49, 53, 57, 67, 70, 73, 78, 80]",89
114071343,2025-12-18,"[1, 6, 7, 8, 12, 23, 24, 26, 28, 39, 52, 54, 61, 62, 64, 66, 71, 74, 76, 77]",90
114071344,2025-12-18,"[11, 14, 18, 19, 23, 27, 28, 36, 40, 42, 52, 53, 54, 55, 56, 58, 59, 64, 66, 67]",91
114071345,2025-12-18,"[2, 17, 18, 20, 23, 30, 34, 39, 43, 52, 56, 58, 60, 63, 65, 66, 67, 72, 74, 76]",92
114071346,2025-12-18,"[2, 5, 12, 15, 18, 24, 27, 30, 32, 35, 36, 45, 46, 49, 54, 57, 67, 68, 70, 74]",93
114071347,2025-12-18,"[3, 9, 15, 21, 22, 23, 28, 30, 31, 34, 35, 36, 41, 48, 49, 62, 66, 77, 79, 80]",94
114071348,2025-12-18,"[8, 9, 11, 12, 15, 19, 24, 26, 31, 34, 40, 44, 47, 57, 58, 59, 68, 71, 72, 76]",95
114071349,2025-12-18,"[1, 15, 16, 17, 19, 21, 24, 26, 41, 43, 45, 48, 52, 56, 59, 61, 63, 76, 77, 79]",96
114071350,2025-12-18,"[2, 5, 6, 8, 9, 14, 30, 33, 34, 35, 37, 38, 42, 45, 53, 56, 61, 64, 66, 76]",97
114071351,2025-12-18,"[1, 3, 6, 15, 18, 23, 29, 31, 32, 36, 37, 38, 40, 50, 51, 53, 54, 60, 62, 66]",98
114071352,2025-12-18,"[1, 2, 4, 5, 7, 8, 15, 20, 22, 29, 31, 32, 33, 37, 43, 44, 47, 70, 79, 80]",99
114071353,2025-12-18,"[1, 3, 6, 7, 10, 21, 23, 36, 38, 47, 48, 54, 56, 58, 63, 66, 71, 74, 78, 80]",100
114071354,2025-12-18,"[1, 6, 14, 16, 17, 22, 24, 33, 35, 39, 46, 49, 51, 57, 60, 66, 67, 69, 73, 76]",101
114071355,2025-12-18,"[12, 13, 17, 18, 22, 26, 27, 29, 34, 39, 40, 41, 43, 45, 53, 59, 61, 64, 73, 80]",102
114071356,2025-12-18,"[1, 6, 9, 10, 11, 12, 14, 16, 19, 20, 35, 43, 46, 53, 54, 55, 56, 63, 74, 76]",103
114071357,2025-12-18,"[5, 11, 14, 15, 20, 22, 26, 31, 34, 35, 40, 45, 58, 62, 63, 65, 67, 68, 71, 74]",104
114071358,2025-12-18,"[4, 11, 16, 20, 22, 31, 36, 45, 48, 50, 52, 59, 61, 62, 64, 66, 69, 70, 76, 80]",105
114071359,2025-12-18,"[1, 2, 18, 19, 21, 24, 29, 35, 40, 45, 46, 47, 56, 59, 61, 64, 67, 68, 70, 79]",106
114071360,2025-12-18,"[2, 4, 5, 12, 18, 19, 21, 23, 26, 28, 32, 37, 44, 47, 48, 49, 53, 59, 73, 78]",107
114071361,2025-12-18,"[4, 8, 15, 19, 22, 23, 24, 27, 28, 29, 33, 35, 40, 58, 62, 64, 68, 70, 72, 76]",108
114071362,2025-12-18,"[1, 9, 20, 22, 25, 26, 31, 36, 41, 43, 45, 49, 50, 54, 55, 58, 65, 70, 72, 79]",109
114071363,2025-12-18,"[12, 15, 19, 20, 23, 24, 26, 30, 39, 40, 41, 45, 46, 48, 52, 53, 56, 61, 67, 79]",110
114071364,2025-12-18,"[4, 6, 10, 11, 19, 21, 25, 27, 28, 45, 47, 48, 51, 56, 61, 64, 66, 69, 70, 71]",111
114071365,2025-12-18,"[1, 12, 15, 16, 18, 19, 28, 29, 32, 34, 38, 48, 51, 54, 57, 61, 67, 70, 72, 79]",112
114071366,2025-12-18,"[4, 8, 16, 18, 20, 27, 28, 31, 41, 46, 50, 53, 58, 59, 60, 62, 71, 73, 77, 79]",113
114071367,2025-12-18,"[4, 10, 11, 13, 14, 31, 34, 36, 38, 39, 40, 41, 45, 54, 55, 66, 67, 68, 75, 80]",114
114071368,2025-12-18,"[3, 9, 10, 13, 20, 26, 30, 39, 42, 45, 46, 47, 53, 57, 60, 64, 67, 70, 77, 79]",115
114071369,2025-12-18,"[5, 7, 8, 9, 11, 14, 26, 41, 42, 46, 49, 53, 54, 56, 58, 60, 62, 64, 67, 74]",116
114071370,2025-12-18,"[3, 13, 18, 22, 25, 26, 32, 44, 46, 48, 49, 51, 56, 57, 58, 60, 65, 71, 76, 79]",117
114071371,2025-12-18,"[1, 3, 7, 15, 18, 19, 20, 28, 29, 34, 38, 42, 48, 50, 53, 64, 68, 71, 73, 75]",118
114071372,2025-12-18,"[11, 12, 13, 14, 15, 17, 19, 20, 22, 23, 24, 28, 31, 40, 44, 46, 50, 51, 57, 73]",119
114071373,2025-12-18,"[2, 6, 8, 14, 15, 21, 25, 29, 30, 34, 37, 38, 39, 42, 47, 52, 61, 68, 69, 73]",120
114071374,2025-12-18,"[1, 7, 9, 12, 14, 20, 24, 29, 30, 37, 41, 46, 49, 52, 58, 62, 64, 67, 70, 72]",121
114071375,2025-12-18,"[4, 6, 10, 11, 12, 14, 19, 20, 24, 27, 30, 31, 39, 44, 47, 49, 61, 66, 74, 75]",122
114071376,2025-12-18,"[2, 12, 13, 20, 23, 26, 29, 30, 31, 36, 38, 39, 46, 52, 57, 62, 66, 72, 78, 79]",123
114071377,2025-12-18,"[1, 7, 8, 11, 13, 14, 16, 20, 33, 34, 35, 37, 41, 43, 44, 55, 58, 65, 73, 79]",124
114071378,2025-12-18,"[5, 8, 9, 12, 19, 22, 23, 26, 29, 33, 35, 48, 49, 50, 51, 60, 62, 66, 71, 77]",125
114071379,2025-12-18,"[10, 12, 14, 16, 18, 21, 24, 31, 32, 33, 36, 37, 44, 49, 51, 54, 58, 66, 68, 70]",126
114071380,2025-12-18,"[3, 4, 7, 11, 12, 14, 19, 31, 36, 37, 40, 44, 45, 50, 56, 57, 58, 60, 63, 65]",127
114071381,2025-12-18,"[1, 8, 20, 21, 22, 26, 27, 29, 31, 32, 34, 41, 45, 48, 52, 54, 60, 67, 69, 80]",128
114071382,2025-12-18,"[6, 10, 15, 17, 19, 30, 31, 35, 36, 37, 38, 41, 48, 57, 58, 60, 63, 73, 74, 77]",129
114071383,2025-12-18,"[5, 6, 8, 11, 12, 18, 19, 21, 22, 28, 35, 43, 45, 49, 56, 59, 69, 73, 75, 76]",130
114071384,2025-12-18,"[14, 15, 17, 19, 21, 24, 26, 27, 32, 35, 44, 46, 50, 57, 59, 61, 66, 70, 75, 80]",131
114071385,2025-12-18,"[2, 7, 10, 16, 17, 18, 21, 23, 31, 34, 37, 49, 56, 59, 61, 64, 68, 70, 76, 77]",132
114071386,2025-12-18,"[2, 6, 17, 25, 26, 28, 30, 32, 39, 40, 41, 42, 47, 53, 57, 61, 62, 66, 70, 71]",133
114071387,2025-12-18,"[3, 5, 13, 15, 19, 24, 26, 36, 39, 40, 43, 46, 48, 51, 55, 66, 70, 73, 74, 80]",134
114071388,2025-12-18,"[3, 4, 10, 20, 21, 23, 25, 35, 40, 43, 48, 49, 50, 58, 61, 67, 68, 72, 74, 80]",135
114071389,2025-12-18,"[8, 9, 17, 18, 19, 20, 26, 39, 52, 53, 56, 58, 62, 65, 66, 67, 68, 71, 72, 75]",136
114071390,2025-12-18,"[3, 7, 18, 20, 21, 22, 28, 29, 35, 38, 39, 43, 56, 58, 67, 68, 69, 72, 74, 80]",137
114071391,2025-12-18,"[6, 8, 10, 12, 21, 23, 25, 26, 28, 35, 36, 37, 39, 43, 46, 47, 60, 63, 65, 80]",138
114071392,2025-12-18,"[12, 15, 16, 18, 21, 24, 27, 28, 31, 34, 36, 38, 57, 58, 59, 62, 65, 68, 69, 79]",139
114071393,2025-12-18,"[5, 7, 10, 16, 18, 19, 21, 25, 26, 34, 35, 41, 42, 43, 45, 58, 61, 63, 70, 77]",140
114071394,2025-12-18,"[1, 6, 7, 9, 11, 14, 17, 21, 23, 40, 43, 47, 48, 49, 51, 52, 62, 75, 76, 80]",141
114071395,2025-12-18,"[1, 2, 15, 16, 25, 29, 36, 43, 46, 48, 56, 57, 61, 65, 67, 68, 70, 71, 72, 80]",142
114071396,2025-12-18,"[2, 4, 7, 11, 23, 25, 41, 42, 44, 50, 51, 53, 58, 62, 67, 68, 69, 72, 74, 78]",143
114071397,2025-12-18,"[1, 3, 8, 9, 13, 17, 23, 27, 34, 41, 43, 48, 51, 52, 55, 57, 67, 71, 76, 79]",144
114071398,2025-12-18,"[2, 7, 8, 13, 17, 28, 29, 36, 37, 38, 48, 49, 58, 59, 60, 61, 62, 63, 66, 69]",145
114071399,2025-12-18,"[1, 3, 4, 7, 8, 12, 24, 27, 30, 32, 38, 39, 40, 47, 49, 60, 64, 72, 73, 80]",146
114071400,2025-12-18,"[5, 6, 7, 8, 18, 23, 25, 29, 30, 36, 45, 48, 50, 56, 59, 61, 62, 75, 76, 79]",147
114071401,2025-12-18,"[1, 2, 12, 15, 17, 18, 23, 28, 33, 37, 39, 45, 46, 51, 59, 64, 67, 70, 78, 80]",148
114071402,2025-12-18,"[2, 10, 18, 21, 24, 37, 38, 43, 44, 47, 51, 56, 59, 61, 64, 65, 68, 70, 78, 80]",149
114071403,2025-12-18,"[1, 4, 21, 27, 29, 30, 33, 34, 35, 38, 42, 48, 52, 58, 64, 70, 71, 72, 73, 78]",150
114071404,2025-12-18,"[8, 9, 12, 16, 23, 27, 28, 30, 34, 35, 41, 45, 53, 58, 59, 63, 65, 66, 75, 80]",151
114071405,2025-12-18,"[4, 5, 10, 12, 14, 23, 31, 32, 38, 41, 44, 45, 47, 48, 49, 55, 69, 70, 72, 79]",152
114071406,2025-12-18,"[4, 6, 13, 19, 26, 29, 32, 33, 34, 35, 39, 49, 50, 51, 53, 65, 66, 70, 72, 77]",153
114071407,2025-12-18,"[1, 10, 12, 16, 23, 26, 27, 34, 35, 39, 50, 55, 59, 63, 66, 68, 70, 73, 74, 76]",154
114071408,2025-12-18,"[6, 13, 14, 15, 17, 20, 21, 23, 29, 30, 32, 35, 44, 53, 57, 59, 64, 69, 71, 78]",155
114071409,2025-12-18,"[1, 2, 3, 9, 10, 13, 16, 20, 27, 29, 30, 43, 45, 63, 65, 68, 70, 71, 72, 77]",156
114071410,2025-12-18,"[1, 8, 10, 14, 16, 20, 23, 25, 27, 35, 42, 43, 50, 62, 63, 67, 70, 75, 77, 80]",157
114071411,2025-12-18,"[1, 3, 6, 8, 11, 26, 31, 34, 35, 37, 40, 42, 53, 56, 61, 65, 69, 70, 71, 73]",158
114071412,2025-12-18,"[3, 4, 5, 6, 7, 17, 18, 21, 22, 37, 43, 45, 53, 55, 62, 63, 67, 73, 76, 78]",159
114071413,2025-12-18,"[2, 6, 15, 18, 24, 25, 27, 33, 40, 44, 48, 49, 51, 53, 56, 64, 70, 74, 76, 79]",160
114071414,2025-12-18,"[1, 2, 3, 7, 9, 17, 18, 33, 43, 45, 47, 48, 49, 52, 53, 59, 63, 66, 73, 80]",161
114071415,2025-12-18,"[4, 5, 7, 10, 13, 16, 24, 28, 33, 35, 37, 40, 49, 53, 54, 57, 74, 78, 79, 80]",162
114071416,2025-12-18,"[5, 8, 12, 13, 16, 20, 22, 26, 31, 35, 44, 47, 53, 59, 66, 68, 70, 71, 72, 76]",163
114071417,2025-12-18,"[3, 8, 11, 15, 18, 20, 28, 35, 36, 37, 39, 40, 46, 47, 55, 56, 58, 60, 67, 79]",164
114071418,2025-12-18,"[4, 13, 15, 16, 21, 25, 30, 31, 33, 35, 36, 41, 46, 48, 55, 56, 59, 65, 72, 74]",165
114071419,2025-12-18,"[2, 5, 21, 29, 30, 34, 40, 41, 42, 44, 47, 53, 55, 64, 66, 69, 70, 71, 74, 80]",166
114071420,2025-12-18,"[2, 4, 10, 15, 21, 22, 38, 40, 42, 44, 47, 49, 50, 51, 61, 63, 67, 70, 74, 75]",167
114071421,2025-12-18,"[4, 5, 9, 11, 13, 14, 17, 34, 43, 48, 50, 51, 54, 58, 60, 62, 64, 67, 71, 73]",168
114071422,2025-12-18,"[7, 12, 13, 21, 23, 30, 36, 40, 41, 42, 47, 50, 58, 63, 64, 70, 73, 75, 77, 80]",169
114071423,2025-12-18,"[4, 5, 8, 10, 12, 17, 25, 30, 32, 35, 42, 44, 45, 46, 49, 51, 54, 59, 60, 69]",170
114071424,2025-12-18,"[1, 2, 4, 5, 15, 18, 24, 26, 29, 35, 38, 42, 44, 45, 47, 60, 61, 68, 69, 70]",171
114071425,2025-12-18,"[7, 8, 14, 17, 21, 29, 35, 37, 38, 45, 51, 53, 60, 62, 63, 66, 71, 76, 79, 80]",172
114071426,2025-12-18,"[1, 9, 16, 18, 19, 22, 23, 27, 30, 32, 35, 51, 53, 56, 58, 63, 66, 68, 74, 79]",173
114071427,2025-12-18,"[2, 6, 8, 9, 11, 25, 26, 32, 34, 39, 41, 47, 55, 61, 62, 64, 66, 70, 71, 73]",174
114071428,2025-12-18,"[1, 2, 8, 9, 10, 15, 17, 24, 30, 32, 40, 41, 46, 60, 61, 62, 64, 71, 73, 79]",175
114071429,2025-12-18,"[2, 11, 12, 17, 24, 31, 36, 37, 43, 44, 46, 51, 52, 62, 67, 70, 71, 74, 76, 79]",176
114071430,2025-12-18,"[7, 11, 15, 16, 20, 21, 23, 27, 30, 38, 42, 43, 49, 51, 60, 61, 63, 67, 68, 78]",177
114071431,2025-12-18,"[1, 3, 13, 21, 24, 28, 29, 30, 33, 34, 35, 37, 46, 47, 57, 63, 64, 66, 68, 69]",178
114071432,2025-12-18,"[1, 6, 8, 10, 11, 18, 20, 31, 35, 39, 41, 43, 45, 52, 54, 59, 60, 64, 65, 77]",179
114071433,2025-12-18,"[2, 10, 12, 13, 18, 22, 30, 32, 33, 37, 38, 43, 59, 62, 66, 67, 69, 73, 77, 78]",180
114071434,2025-12-18,"[1, 4, 9, 10, 14, 25, 26, 32, 33, 34, 38, 44, 48, 51, 55, 60, 65, 66, 76, 80]",181
114071435,2025-12-18,"[2, 3, 13, 16, 19, 25, 30, 31, 35, 37, 38, 41, 42, 49, 50, 51, 63, 72, 75, 78]",182
114071436,2025-12-18,"[1, 3, 4, 5, 10, 22, 29, 34, 38, 44, 46, 49, 51, 53, 55, 63, 64, 67, 71, 79]",183
114071437,2025-12-18,"[1, 3, 13, 14, 19, 21, 29, 32, 34, 41, 44, 50, 51, 53, 55, 56, 58, 63, 68, 71]",184
114071438,2025-12-18,"[15, 16, 20, 21, 22, 23, 28, 40, 42, 52, 60, 62, 64, 65, 66, 67, 69, 70, 71, 72]",185
114071439,2025-12-18,"[3, 5, 15, 19, 20, 21, 23, 32, 33, 35, 40, 51, 52, 55, 59, 61, 66, 73, 76, 80]",186
114071440,2025-12-18,"[5, 7, 8, 9, 12, 14, 18, 22, 28, 31, 52, 56, 58, 62, 63, 64, 65, 72, 76, 80]",187
114071441,2025-12-18,"[2, 9, 10, 15, 24, 26, 34, 40, 42, 47, 53, 55, 67, 69, 72, 73, 75, 76, 78, 79]",188
114071442,2025-12-18,"[1, 16, 19, 20, 21, 23, 25, 33, 34, 35, 38, 42, 45, 47, 53, 60, 62, 69, 75, 77]",189
114071443,2025-12-18,"[3, 6, 9, 10, 11, 14, 15, 20, 25, 27, 28, 33, 34, 40, 46, 48, 54, 73, 76, 80]",190
114071444,2025-12-18,"[3, 5, 6, 12, 27, 28, 31, 37, 41, 43, 49, 52, 58, 59, 61, 62, 63, 64, 73, 77]",191
114071445,2025-12-18,"[5, 17, 23, 25, 30, 33, 35, 36, 49, 51, 52, 53, 63, 64, 65, 69, 71, 73, 75, 77]",192
114071446,2025-12-18,"[6, 8, 14, 26, 28, 31, 34, 35, 36, 39, 42, 45, 46, 54, 55, 56, 62, 67, 70, 75]",193
114071447,2025-12-18,"[4, 9, 21, 22, 27, 28, 29, 42, 44, 47, 49, 53, 54, 56, 64, 66, 75, 77, 79, 80]",194
114071448,2025-12-18,"[2, 13, 21, 23, 26, 31, 43, 49, 51, 54, 55, 58, 59, 61, 64, 67, 68, 70, 72, 77]",195
114071449,2025-12-18,"[1, 9, 10, 17, 18, 24, 26, 28, 29, 33, 36, 53, 56, 66, 67, 69, 70, 72, 75, 76]",196
114071450,2025-12-18,"[3, 6, 7, 9, 12, 20, 28, 29, 33, 36, 41, 46, 51, 54, 59, 60, 62, 65, 72, 80]",197
114071451,2025-12-18,"[8, 14, 21, 23, 29, 30, 32, 33, 34, 43, 48, 53, 56, 61, 65, 67, 68, 72, 76, 79]",198
114071452,2025-12-18,"[6, 8, 9, 14, 22, 26, 28, 33, 40, 44, 54, 59, 60, 62, 64, 65, 67, 74, 79, 80]",199
114071453,2025-12-18,"[3, 4, 6, 23, 27, 28, 29, 30, 35, 36, 37, 41, 46, 49, 51, 65, 69, 78, 79, 80]",200
114071454,2025-12-18,"[3, 5, 6, 8, 13, 15, 16, 23, 26, 28, 34, 42, 44, 48, 49, 53, 55, 59, 69, 80]",201
114071455,2025-12-18,"[6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 26, 34, 39, 40, 47, 56, 58, 59, 67, 80]",202
114071456,2025-12-18,"[6, 14, 18, 23, 26, 28, 30, 33, 35, 37, 47, 50, 54, 57, 59, 63, 68, 69, 72, 76]",203
114071457,2025-12-19,"[5, 6, 7, 9, 11, 22, 28, 32, 33, 37, 42, 49, 50, 52, 59, 60, 62, 64, 65, 76]",1
114071458,2025-12-19,"[2, 4, 5, 6, 7, 9, 15, 16, 17, 25, 37, 42, 43, 49, 53, 58, 59, 62, 71, 75]",2
114071459,2025-12-19,"[4, 9, 13, 16, 17, 23, 24, 34, 37, 44, 49, 51, 52, 57, 65, 69, 70, 71, 78, 79]",3
114071460,2025-12-19,"[6, 7, 8, 9, 20, 25, 35, 37, 40, 41, 45, 46, 50, 52, 53, 60, 65, 67, 74, 77]",4
114071461,2025-12-19,"[3, 6, 10, 13, 15, 17, 19, 25, 27, 28, 31, 39, 41, 45, 48, 63, 68, 73, 74, 78]",5
114071462,2025-12-19,"[4, 6, 12, 16, 17, 24, 26, 29, 34, 37, 39, 48, 49, 51, 57, 59, 60, 72, 76, 77]",6
114071463,2025-12-19,"[3, 6, 9, 11, 17, 23, 31, 38, 39, 41, 43, 44, 45, 48, 51, 53, 56, 69, 72, 80]",7
114071464,2025-12-19,"[4, 8, 15, 19, 26, 28, 33, 36, 42, 44, 45, 51, 56, 61, 63, 66, 73, 74, 75, 77]",8
114071465,2025-12-19,"[3, 11, 12, 17, 32, 33, 37, 38, 43, 47, 48, 50, 52, 55, 61, 74, 75, 78, 79, 80]",9
114071466,2025-12-19,"[2, 6, 8, 18, 19, 21, 22, 25, 26, 28, 31, 32, 37, 40, 58, 72, 73, 74, 75, 80]",10
114071467,2025-12-19,"[2, 4, 10, 11, 14, 16, 18, 21, 22, 26, 36, 37, 40, 47, 49, 54, 62, 67, 68, 76]",11
