遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙
賓果賓果,115000598,2026/01/03,168025,6721,88075,6,8,9,10,13,16,17,19,27,29,30,42,44,48,53,54,65,69,72,75,54,－,－
賓果賓果,115000599,2026/01/03,197700,7908,38950,1,3,9,18,21,23,28,30,36,38,44,47,49,51,59,62,69,70,72,77,21,－,－
賓果賓果,115000600,2026/01/03,144350,5774,53950,11,17,19,24,27,33,36,38,39,42,43,50,52,55,60,61,64,66,72,73,33,－,－
賓果賓果,115000601,2026/01/03,145650,5826,35900,7,9,10,12,16,24,38,39,44,45,52,53,58,61,63,67,74,76,77,80,10,－,－
賓果賓果,115000602,2026/01/03,143325,5733,39325,6,17,18,21,29,34,35,40,46,51,52,53,56,60,63,68,73,77,78,80,78,－,－
賓果賓果,115000603,2026/01/03,152925,6117,72150,4,6,8,13,15,22,24,30,34,39,40,45,47,56,62,65,71,73,78,79,06,－,－
賓果賓果,115000604,2026/01/03,145450,5818,104400,2,3,10,17,24,30,38,39,43,46,49,50,52,54,61,71,72,78,79,80,80,－,－
賓果賓果,115000605,2026/01/03,148875,5955,51300,6,13,14,19,25,28,29,37,38,39,42,48,50,53,55,57,64,66,72,80,53,－,－
賓果賓果,115000606,2026/01/03,145075,5803,77000,1,7,10,11,19,25,28,35,45,47,51,55,57,60,61,63,68,75,79,80,35,－,單
賓果賓果,115000607,2026/01/03,147300,5892,26950,3,9,12,18,22,25,26,28,33,37,42,54,57,58,61,64,67,69,73,75,67,－,－
賓果賓果,115000608,2026/01/03,150500,6020,114200,5,12,13,15,25,35,36,44,45,50,53,54,59,60,61,63,69,76,77,78,50,大,－
賓果賓果,115000609,2026/01/03,185075,7403,48875,1,5,6,13,17,20,25,29,33,34,36,39,51,52,56,60,72,74,77,80,36,－,－
賓果賓果,115000610,2026/01/04,52875,2115,17425,5,14,17,19,22,23,28,29,30,42,48,50,58,62,63,64,72,74,77,80,58,－,雙
賓果賓果,115000611,2026/01/04,48375,1935,57700,2,3,4,6,11,12,18,21,22,24,25,30,33,39,43,45,46,47,60,69,04,小,－
賓果賓果,115000612,2026/01/04,52250,2090,15400,3,6,11,15,24,26,29,32,35,44,48,49,55,56,57,58,66,68,74,80,24,－,－
賓果賓果,115000613,2026/01/04,46250,1850,17750,2,9,12,14,18,19,23,30,36,48,53,61,62,64,68,69,70,71,74,77,53,－,－
賓果賓果,115000614,2026/01/04,50650,2026,52750,14,21,23,35,38,43,44,50,53,60,66,68,69,72,73,75,76,78,79,80,79,大,－
賓果賓果,115000615,2026/01/04,56275,2251,23050,1,3,4,8,13,14,24,30,39,49,54,57,59,60,63,67,68,70,77,78,57,－,－
賓果賓果,115000616,2026/01/04,62350,2494,25400,1,3,4,7,20,21,25,29,32,39,40,43,47,52,56,62,71,72,74,77,07,－,－
賓果賓果,115000617,2026/01/04,67250,2690,55800,3,11,12,15,21,34,36,41,53,54,57,62,63,65,66,68,69,71,75,76,11,大,－
賓果賓果,115000618,2026/01/04,60200,2408,22825,1,2,6,12,13,22,23,33,34,39,44,50,52,57,58,67,69,76,78,80,50,－,－
賓果賓果,115000619,2026/01/04,68275,2731,28975,2,4,6,7,16,17,20,23,30,34,46,50,51,53,54,65,76,77,79,80,34,－,－
賓果賓果,115000620,2026/01/04,82450,3298,30100,2,7,9,10,13,20,28,31,32,33,39,52,53,54,64,65,68,71,79,80,39,－,－
賓果賓果,115000621,2026/01/04,89050,3562,20475,3,9,14,15,25,27,28,31,38,42,44,50,51,52,54,57,60,67,70,73,09,－,－
賓果賓果,115000622,2026/01/04,82575,3303,24450,3,9,13,17,22,24,27,31,36,38,43,45,46,48,60,62,69,72,73,77,13,－,－
賓果賓果,115000623,2026/01/04,103700,4148,31725,8,12,16,18,19,20,21,25,26,33,44,46,48,49,53,55,58,65,66,74,66,－,－
賓果賓果,115000624,2026/01/04,92825,3713,66825,7,11,12,15,18,20,24,33,34,35,36,37,39,47,51,52,58,74,76,78,52,小,－
賓果賓果,115000625,2026/01/04,110000,4400,133575,1,2,3,4,6,8,9,16,18,20,38,49,51,52,56,58,73,74,77,80,74,－,雙
賓果賓果,115000626,2026/01/04,94825,3793,49650,2,11,14,19,25,27,28,29,32,38,47,56,59,60,62,63,66,70,72,75,47,－,－
賓果賓果,115000627,2026/01/04,104775,4191,32600,7,12,13,18,24,26,28,35,41,42,43,47,55,59,69,70,72,75,76,78,55,－,－
賓果賓果,115000628,2026/01/04,106075,4243,61550,4,11,12,13,14,16,22,25,27,29,34,38,39,46,47,65,68,70,75,78,70,小,－
賓果賓果,115000629,2026/01/04,122850,4914,55925,6,11,17,20,26,30,32,33,36,38,46,55,58,60,69,72,73,74,77,78,55,－,雙
賓果賓果,115000630,2026/01/04,133875,5355,60750,1,3,9,22,24,25,27,28,32,41,43,46,49,54,66,67,70,72,74,79,28,－,－
賓果賓果,115000631,2026/01/04,138600,5544,33550,1,3,7,9,14,16,26,29,33,38,40,42,49,52,57,59,65,71,75,80,16,－,－
賓果賓果,115000632,2026/01/04,131275,5251,34550,2,9,12,17,22,27,31,33,38,43,48,50,52,56,64,67,70,73,75,76,56,－,－
賓果賓果,115000633,2026/01/04,129575,5183,65125,10,11,13,16,18,19,23,34,35,39,41,43,50,51,52,59,64,67,75,80,23,－,－
賓果賓果,115000634,2026/01/04,160025,6401,94000,3,5,13,29,36,39,41,44,46,51,52,55,57,60,66,69,71,76,77,80,77,大,－
賓果賓果,115000635,2026/01/04,159625,6385,94175,7,11,22,23,25,26,35,38,39,44,48,51,52,54,56,59,60,68,71,76,07,－,－
賓果賓果,115000636,2026/01/04,140725,5629,56650,5,6,7,13,14,25,26,31,40,42,46,54,57,59,62,64,66,67,69,76,25,－,－
賓果賓果,115000637,2026/01/04,152300,6092,48850,5,6,10,11,13,16,23,29,30,34,35,40,42,43,49,59,63,73,76,79,43,－,－
賓果賓果,115000638,2026/01/04,147125,5885,77225,1,2,4,6,10,11,20,29,32,33,35,41,42,48,53,55,59,65,69,72,11,－,－
賓果賓果,115000639,2026/01/04,163000,6520,74475,3,6,8,14,20,22,28,33,40,42,45,46,50,56,60,64,69,71,74,80,22,－,雙
賓果賓果,115000640,2026/01/04,167225,6689,78275,3,10,13,15,17,18,19,26,29,32,36,37,45,48,56,57,59,62,70,78,17,－,－
賓果賓果,115000641,2026/01/04,174025,6961,102775,1,13,16,17,18,19,21,28,31,42,56,58,61,62,63,66,67,70,72,74,16,－,－
賓果賓果,115000642,2026/01/04,177925,7117,150250,7,11,23,26,27,29,30,31,32,33,46,47,48,49,51,52,53,60,63,75,32,－,單
賓果賓果,115000643,2026/01/04,175975,7039,131850,4,8,17,20,24,25,26,31,32,39,40,50,52,54,57,59,68,70,75,80,70,－,雙
賓果賓果,115000644,2026/01/04,180125,7205,80125,7,13,14,16,17,20,25,27,30,33,39,42,45,55,56,58,59,64,72,76,76,－,－
賓果賓果,115000645,2026/01/04,185925,7437,86000,6,7,22,26,28,29,31,33,36,37,47,50,52,58,63,65,72,74,76,77,07,－,－
賓果賓果,115000646,2026/01/04,183300,7332,133500,6,9,10,11,14,15,22,26,29,30,31,32,34,42,49,60,69,74,77,78,49,小,－
賓果賓果,115000647,2026/01/04,200450,8018,102375,1,2,9,12,14,15,16,19,23,30,35,38,40,42,44,51,53,63,71,74,42,小,－
賓果賓果,115000648,2026/01/04,209775,8391,70975,6,11,13,15,25,27,35,36,38,40,42,48,56,58,61,64,68,71,74,78,48,－,－
賓果賓果,115000649,2026/01/04,223525,8941,123475,7,13,25,28,31,33,34,38,40,42,43,47,49,51,53,55,57,61,62,65,07,－,單
賓果賓果,115000650,2026/01/04,229325,9173,221375,2,12,15,16,18,30,32,43,45,50,51,52,53,55,58,61,62,69,70,78,18,大,－
賓果賓果,115000651,2026/01/04,235325,9413,143725,2,4,6,9,13,14,15,16,21,24,37,50,51,53,58,63,68,69,73,79,06,－,－
賓果賓果,115000652,2026/01/04,242875,9715,119725,6,14,15,16,23,25,28,32,33,36,37,45,46,50,67,73,74,75,76,78,23,－,－
賓果賓果,115000653,2026/01/04,260975,10439,77750,5,12,17,18,20,22,28,33,34,43,44,45,46,52,57,59,65,68,73,79,20,－,－
賓果賓果,115000654,2026/01/04,259825,10393,103450,5,10,11,16,17,24,26,31,32,44,49,56,63,67,68,69,73,74,76,77,24,－,－
賓果賓果,115000655,2026/01/04,254775,10191,97075,1,13,14,16,21,23,37,38,45,49,53,54,56,68,69,70,71,75,78,80,14,－,－
賓果賓果,115000656,2026/01/04,256150,10246,182775,2,5,8,12,22,25,26,33,38,39,43,49,54,56,62,63,65,68,69,72,62,－,－
賓果賓果,115000657,2026/01/04,255000,10200,188025,1,3,5,7,15,18,21,26,27,31,32,35,36,42,46,52,62,65,66,75,35,小,－
賓果賓果,115000658,2026/01/04,250475,10019,105600,2,4,5,9,10,14,19,36,38,41,49,50,59,60,62,63,65,72,77,79,04,－,－
賓果賓果,115000659,2026/01/04,245725,9829,319675,4,7,8,12,16,17,18,20,25,27,28,31,33,40,42,60,73,74,77,80,60,小,－
賓果賓果,115000660,2026/01/04,252900,10116,204425,2,3,5,8,14,16,17,19,20,21,24,32,34,35,51,57,59,63,71,73,16,小,－
賓果賓果,115000661,2026/01/04,259900,10396,151375,5,6,10,13,14,24,29,34,36,40,45,52,55,56,57,59,69,73,75,80,56,－,－
賓果賓果,115000662,2026/01/04,267175,10687,89925,7,12,15,18,19,27,30,31,38,41,51,53,55,58,60,62,66,67,78,79,15,－,－
賓果賓果,115000663,2026/01/04,273050,10922,131000,1,6,8,9,10,12,17,23,27,34,38,41,45,49,53,54,68,71,76,77,38,－,－
賓果賓果,115000664,2026/01/04,270450,10818,144375,1,8,14,21,27,31,35,41,48,53,55,58,63,64,65,70,73,76,77,78,01,大,－
賓果賓果,115000665,2026/01/04,293700,11748,333300,2,6,8,9,12,13,14,15,19,23,28,29,30,33,46,50,51,61,74,76,61,小,－
賓果賓果,115000666,2026/01/04,259800,10392,103725,2,4,5,25,27,31,33,34,36,39,42,44,47,49,52,54,58,60,69,78,05,－,－
賓果賓果,115000667,2026/01/04,254425,10177,91800,2,7,13,24,26,27,35,37,45,48,53,54,55,60,62,72,74,75,76,79,79,－,－
賓果賓果,115000668,2026/01/04,263025,10521,92600,1,2,5,9,17,22,30,34,40,41,44,45,50,53,57,58,63,70,75,76,76,－,－
賓果賓果,115000669,2026/01/04,266975,10679,109000,3,6,11,18,19,20,31,33,34,37,38,40,43,44,45,49,57,64,70,72,43,－,－
賓果賓果,115000670,2026/01/04,269625,10785,192750,7,9,23,32,33,35,43,44,45,49,50,51,52,60,65,68,70,72,75,80,75,大,－
賓果賓果,115000671,2026/01/04,272325,10893,260450,7,8,10,14,23,29,31,33,34,40,44,46,54,58,66,72,74,78,79,80,34,－,雙
賓果賓果,115000672,2026/01/04,241925,9677,72475,4,8,10,18,20,21,23,25,33,35,46,50,56,59,60,66,69,72,76,77,21,－,－
賓果賓果,115000673,2026/01/04,238375,9535,286200,5,11,12,18,20,25,27,29,32,33,36,37,38,43,47,51,52,57,64,70,32,小,－
賓果賓果,115000674,2026/01/04,236900,9476,82275,1,3,9,11,14,19,24,29,30,42,49,50,54,56,58,60,68,73,75,76,11,－,－
賓果賓果,115000675,2026/01/04,231050,9242,123500,1,5,8,13,23,26,27,28,29,33,34,48,52,54,57,70,71,72,75,79,29,－,－
賓果賓果,115000676,2026/01/04,237600,9504,200275,3,7,11,23,25,34,35,36,42,45,46,50,52,54,56,58,60,63,65,74,03,－,－
賓果賓果,115000677,2026/01/04,249050,9962,198225,5,7,8,10,11,17,26,29,33,35,39,43,44,49,54,62,69,71,74,76,35,－,－
賓果賓果,115000678,2026/01/04,262925,10517,102200,1,5,6,12,20,27,30,33,34,35,40,45,48,57,63,65,69,70,78,79,70,－,－
賓果賓果,115000679,2026/01/04,258200,10328,154350,5,6,8,9,17,19,21,22,25,33,37,42,47,49,54,64,65,66,75,79,06,－,單
賓果賓果,115000680,2026/01/04,244850,9794,108875,4,12,13,23,24,31,32,36,39,46,50,52,53,54,57,60,62,63,69,80,39,－,－
賓果賓果,115000681,2026/01/04,244850,9794,415800,2,4,10,17,24,27,31,33,34,35,36,37,40,43,46,57,60,64,74,75,64,小,－
賓果賓果,115000682,2026/01/04,231475,9259,115450,5,8,10,14,17,19,20,23,27,34,41,54,58,61,68,72,73,77,78,80,61,－,－
賓果賓果,115000683,2026/01/04,236075,9443,169900,1,8,13,17,25,27,33,34,38,41,43,45,51,54,61,65,70,72,75,78,78,－,單
賓果賓果,115000684,2026/01/04,243875,9755,114875,1,2,4,6,15,17,18,25,31,36,37,42,43,50,56,58,62,68,70,72,17,－,雙
賓果賓果,115000685,2026/01/04,240000,9600,195450,1,3,4,7,8,9,13,17,18,21,33,38,62,63,67,70,71,74,78,79,13,－,－
賓果賓果,115000686,2026/01/04,255950,10238,107800,1,5,7,15,17,19,20,28,30,32,41,47,59,61,62,63,70,74,77,80,30,－,－
賓果賓果,115000687,2026/01/04,267450,10698,215775,2,3,8,10,11,16,17,18,22,23,25,26,39,40,44,47,64,68,77,80,18,小,－
賓果賓果,115000688,2026/01/04,258600,10344,112400,4,6,10,11,17,18,19,29,30,34,35,44,46,47,50,56,67,71,73,78,11,－,－
賓果賓果,115000689,2026/01/04,268675,10747,1174350,3,8,14,15,17,18,20,22,34,36,37,47,54,56,57,64,67,74,76,79,56,－,－
賓果賓果,115000690,2026/01/04,294125,11765,290450,5,23,24,29,30,33,34,36,42,43,44,45,47,53,58,61,69,72,73,75,47,－,－
賓果賓果,115000691,2026/01/04,287450,11498,153700,12,17,21,22,24,29,30,37,40,41,43,44,50,53,61,62,68,69,72,77,22,－,－
賓果賓果,115000692,2026/01/04,271075,10843,116700,1,5,8,11,13,16,19,27,28,32,36,40,44,47,51,66,67,71,75,80,28,－,－
賓果賓果,115000693,2026/01/04,285450,11418,110025,3,4,5,6,11,21,22,24,29,35,47,54,59,60,66,67,68,72,73,76,73,－,－
賓果賓果,115000694,2026/01/04,273000,10920,127275,1,7,9,14,26,30,32,33,41,47,49,52,55,69,70,72,75,76,78,80,30,－,－
賓果賓果,115000695,2026/01/04,287650,11506,128250,2,5,6,7,10,16,19,25,27,30,31,34,47,48,52,60,63,66,67,70,30,－,－
賓果賓果,115000696,2026/01/04,285325,11413,123075,3,5,6,11,14,19,22,24,27,39,52,54,55,62,65,67,69,70,77,80,65,－,－
賓果賓果,115000697,2026/01/04,294325,11773,149275,1,2,4,5,9,16,23,24,32,33,39,40,41,46,47,61,71,74,77,79,09,－,－
賓果賓果,115000698,2026/01/04,296625,11865,126550,5,6,9,11,14,16,18,31,34,36,37,42,43,44,47,52,56,61,74,75,52,－,－
賓果賓果,115000699,2026/01/04,298475,11939,148425,6,10,18,19,24,25,28,29,30,35,37,40,47,56,64,68,70,71,73,77,19,－,－
賓果賓果,115000700,2026/01/04,310150,12406,121900,2,3,5,13,15,17,25,31,39,41,42,44,49,55,57,60,63,64,76,80,57,－,單
賓果賓果,115000701,2026/01/04,296125,11845,103050,4,5,15,19,21,26,27,28,36,37,39,40,41,45,48,56,60,65,69,77,19,－,－
賓果賓果,115000702,2026/01/04,308475,12339,171975,3,6,14,17,19,32,35,36,40,41,44,45,47,58,62,71,73,74,78,80,74,－,－
賓果賓果,115000703,2026/01/04,309225,12369,277700,5,6,7,9,10,11,23,27,31,32,36,38,44,49,57,66,69,71,74,80,31,－,－
賓果賓果,115000704,2026/01/04,315725,12629,110375,2,6,14,15,20,21,29,30,31,35,41,45,48,51,56,68,69,72,73,75,30,－,－
賓果賓果,115000705,2026/01/04,319150,12766,127425,4,11,14,15,19,24,26,29,34,42,43,53,59,65,68,69,73,75,77,79,24,－,單
賓果賓果,115000706,2026/01/04,301100,12044,304900,3,6,9,15,19,20,21,23,28,35,36,37,38,39,44,49,53,60,67,69,23,小,單
賓果賓果,115000707,2026/01/04,307725,12309,272875,1,11,12,14,18,19,22,31,32,34,38,39,42,44,47,52,55,61,67,77,52,－,－
賓果賓果,115000708,2026/01/04,308425,12337,117550,1,2,15,20,23,29,30,33,42,43,51,54,55,57,59,66,69,71,73,76,29,－,單
賓果賓果,115000709,2026/01/04,301925,12077,87225,1,2,8,10,18,27,29,34,45,47,48,51,52,57,60,62,63,65,66,80,52,－,－
賓果賓果,115000710,2026/01/04,318250,12730,119425,4,9,10,18,20,28,29,33,35,40,41,45,46,47,52,54,56,61,71,75,54,－,－
賓果賓果,115000711,2026/01/04,326250,13050,135450,1,6,11,15,16,23,25,30,31,47,48,54,63,64,66,67,68,75,77,78,01,－,－
賓果賓果,115000712,2026/01/04,327400,13096,100000,6,12,21,23,31,34,35,39,40,48,52,54,58,62,64,65,67,77,79,80,35,－,－
賓果賓果,115000713,2026/01/04,332650,13306,224650,1,5,13,14,16,19,24,34,36,43,51,54,58,59,61,62,64,65,69,74,62,－,－
賓果賓果,115000714,2026/01/04,329375,13175,271825,5,10,11,12,15,18,20,22,26,28,31,36,40,41,42,53,56,59,62,64,12,小,雙
賓果賓果,115000715,2026/01/04,327250,13090,180300,2,4,6,18,19,20,27,28,29,30,36,43,49,50,54,63,64,68,78,80,49,－,雙
賓果賓果,115000716,2026/01/04,333100,13324,244675,1,7,9,15,18,19,20,24,27,35,37,39,53,54,58,61,66,68,70,79,37,－,－
賓果賓果,115000717,2026/01/04,331550,13262,105850,7,18,20,24,27,33,37,40,41,43,44,47,48,51,56,59,68,72,73,77,18,－,－
賓果賓果,115000718,2026/01/04,332950,13318,185650,1,2,6,19,28,29,34,36,37,44,48,52,55,57,58,72,73,78,79,80,01,－,－
賓果賓果,115000719,2026/01/04,332575,13303,108825,8,9,14,17,20,23,24,27,31,35,38,46,47,49,54,59,63,64,66,72,72,－,－
賓果賓果,115000720,2026/01/04,343650,13746,116575,4,8,9,11,14,29,30,35,38,45,46,51,55,57,62,68,69,75,76,77,29,－,－
賓果賓果,115000721,2026/01/04,349000,13960,139000,1,3,16,20,21,22,25,27,29,43,46,48,51,52,62,65,69,72,73,79,79,－,－
賓果賓果,115000722,2026/01/04,354125,14165,87025,3,13,14,15,19,21,29,37,41,42,44,47,48,50,55,60,66,72,75,79,60,－,－
賓果賓果,115000723,2026/01/04,339075,13563,158600,10,12,13,14,17,20,27,36,37,49,56,62,63,66,67,69,72,73,79,80,63,－,－
賓果賓果,115000724,2026/01/04,352225,14089,161725,4,7,11,14,22,23,25,30,32,41,43,48,53,61,68,71,75,77,78,80,11,－,－
賓果賓果,115000725,2026/01/04,359800,14392,692975,1,9,11,12,14,17,18,25,31,36,39,44,46,49,51,56,65,67,69,71,65,－,單
賓果賓果,115000726,2026/01/04,343025,13721,80925,8,9,11,13,20,21,24,26,36,39,43,45,58,61,62,64,65,67,71,76,45,－,－
賓果賓果,115000727,2026/01/04,360400,14416,62025,1,3,8,13,25,28,30,32,37,41,42,45,49,53,58,64,70,72,75,80,41,－,－
賓果賓果,115000728,2026/01/04,356125,14245,169100,3,10,17,23,25,31,35,36,46,48,49,51,52,53,54,58,70,72,78,80,80,－,－
賓果賓果,115000729,2026/01/04,395500,15820,78550,4,9,13,16,18,20,28,30,31,32,34,41,44,45,50,52,53,63,72,73,73,－,－
賓果賓果,115000730,2026/01/04,355075,14203,226725,1,2,3,5,6,8,23,31,38,39,42,43,47,48,57,60,69,76,78,80,38,－,－
賓果賓果,115000731,2026/01/04,411850,16474,86750,3,8,10,13,14,16,17,20,33,34,35,41,47,54,55,60,62,63,70,76,60,－,－
賓果賓果,115000732,2026/01/04,470925,18837,171450,2,3,5,7,15,17,18,22,25,35,37,39,41,54,57,61,65,71,72,76,57,－,單
賓果賓果,115000733,2026/01/04,478525,19141,260200,1,2,6,9,15,18,20,21,28,29,31,37,40,43,50,68,69,72,78,79,31,小,－
賓果賓果,115000734,2026/01/04,331750,13270,592250,8,10,12,14,26,41,50,51,53,57,59,61,62,68,69,70,73,74,79,80,50,大,－
賓果賓果,115000735,2026/01/04,297875,11915,140975,2,5,6,15,16,32,36,37,39,45,51,53,54,55,57,62,64,69,74,75,55,－,－
賓果賓果,115000736,2026/01/04,294075,11763,111925,2,3,8,9,14,19,22,26,28,32,35,41,42,45,52,60,64,67,69,71,69,－,－
賓果賓果,115000737,2026/01/04,289800,11592,145175,5,12,14,17,19,23,25,26,31,34,35,42,45,47,63,64,69,73,75,79,69,－,單
賓果賓果,115000738,2026/01/04,302525,12101,314450,6,7,9,10,17,19,22,23,25,30,31,33,39,50,68,69,71,72,73,77,33,小,單
賓果賓果,115000739,2026/01/04,295300,11812,108550,3,4,5,7,12,16,18,24,27,33,35,42,47,54,56,65,69,70,76,78,05,－,－
賓果賓果,115000740,2026/01/04,289050,11562,148250,2,3,11,12,17,18,21,31,32,38,40,44,45,52,54,56,70,71,74,75,12,－,－
賓果賓果,115000741,2026/01/04,297925,11917,81025,4,7,8,15,19,27,29,30,43,46,48,49,51,55,57,66,70,71,74,77,70,－,－
賓果賓果,115000742,2026/01/04,297375,11895,131625,2,4,7,10,11,13,18,19,33,39,40,44,50,52,57,59,65,70,71,79,39,－,－
賓果賓果,115000743,2026/01/04,309675,12387,70700,4,6,15,17,19,24,30,31,33,40,43,46,49,54,56,58,65,67,72,75,65,－,－
賓果賓果,115000744,2026/01/04,295825,11833,202175,1,6,10,11,12,28,32,37,43,44,46,48,52,54,58,61,65,71,72,80,11,－,雙
賓果賓果,115000745,2026/01/04,284225,11369,185425,10,30,31,37,38,40,41,42,51,52,56,58,60,67,68,71,73,74,75,77,60,大,－
賓果賓果,115000746,2026/01/04,250775,10031,91050,2,4,6,10,14,20,25,29,37,39,42,44,45,48,49,54,63,64,71,80,42,－,－
賓果賓果,115000747,2026/01/04,254075,10163,114400,5,6,12,21,25,26,27,28,30,31,33,49,50,54,58,64,68,75,76,80,06,－,－
賓果賓果,115000748,2026/01/04,246675,9867,153850,4,6,7,11,16,29,31,33,43,44,45,49,52,58,61,64,65,68,69,73,68,－,－
賓果賓果,115000749,2026/01/04,239625,9585,79650,1,4,8,14,17,18,20,23,37,43,47,49,53,56,65,68,70,72,76,80,70,－,－
賓果賓果,115000750,2026/01/04,239075,9563,107500,2,3,4,6,8,25,28,33,39,43,45,50,53,59,61,64,66,69,70,77,33,－,－
賓果賓果,115000751,2026/01/04,254900,10196,84375,7,12,14,19,20,25,26,35,36,39,41,49,52,55,56,59,62,64,67,72,35,－,－
賓果賓果,115000752,2026/01/04,254625,10185,128250,6,7,17,20,23,25,30,35,41,47,53,58,59,60,65,66,69,77,79,80,41,－,單
賓果賓果,115000753,2026/01/04,255325,10213,96200,10,12,17,19,20,21,23,25,27,38,47,52,54,55,56,60,62,67,75,79,62,－,－
賓果賓果,115000754,2026/01/04,241125,9645,225075,1,5,8,9,10,13,18,24,29,30,32,36,37,40,42,46,59,61,67,79,36,小,－
賓果賓果,115000755,2026/01/04,228425,9137,110825,1,12,13,17,25,29,30,39,42,44,45,54,55,56,59,66,71,73,74,77,42,－,－
賓果賓果,115000756,2026/01/04,222850,8914,152475,7,16,21,22,26,33,41,42,44,47,50,53,54,56,58,61,70,73,74,76,47,大,－
賓果賓果,115000757,2026/01/04,206175,8247,136175,2,6,7,9,14,16,22,23,25,31,41,44,48,52,53,57,58,60,62,77,48,－,－
賓果賓果,115000758,2026/01/04,213875,8555,124525,5,7,13,30,32,36,38,45,47,49,56,58,59,65,66,68,73,74,75,80,07,大,－
賓果賓果,115000759,2026/01/04,222500,8900,105450,4,8,11,16,22,23,25,26,28,35,43,45,50,55,59,64,68,69,72,79,72,－,－
賓果賓果,115000760,2026/01/04,200475,8019,122525,10,12,15,16,21,23,25,26,27,40,41,46,58,60,63,64,65,66,68,71,68,－,－
賓果賓果,115000761,2026/01/04,211100,8444,190650,1,5,7,8,9,12,17,19,24,25,31,32,39,49,54,55,60,65,67,75,07,小,單
賓果賓果,115000762,2026/01/04,207400,8296,135725,5,6,7,8,26,28,36,42,54,55,59,60,61,62,63,64,73,75,77,78,36,大,－
賓果賓果,115000763,2026/01/04,202825,8113,102200,1,18,20,26,27,39,42,43,44,47,53,56,58,60,63,66,69,71,73,74,20,大,－
賓果賓果,115000764,2026/01/04,200550,8022,77875,10,11,13,21,24,26,27,32,33,40,46,54,58,60,61,62,67,72,73,74,74,－,－
賓果賓果,115000765,2026/01/04,200125,8005,106125,8,14,16,17,20,22,34,40,42,46,47,53,56,58,59,62,65,69,70,72,22,－,雙
賓果賓果,115000766,2026/01/04,189825,7593,108625,7,8,9,10,12,14,19,35,37,40,41,44,50,53,58,59,60,63,64,75,12,－,－
賓果賓果,115000767,2026/01/04,201025,8041,207925,3,4,5,7,8,12,16,18,27,32,36,37,40,47,50,54,57,68,69,71,08,小,－
賓果賓果,115000768,2026/01/04,207500,8300,64025,5,7,16,22,24,32,33,40,47,49,50,51,53,55,57,71,72,75,79,80,51,－,－
賓果賓果,115000769,2026/01/04,226350,9054,70925,6,12,17,18,19,20,26,32,45,46,47,48,53,57,59,60,62,70,74,75,47,－,－
賓果賓果,115000770,2026/01/04,209150,8366,119350,1,15,18,24,25,26,27,29,30,38,39,41,44,45,47,55,57,59,67,71,67,－,單
賓果賓果,115000771,2026/01/04,228250,9130,81375,3,10,20,21,26,27,28,32,35,37,41,44,45,50,57,61,65,69,79,80,44,－,－
賓果賓果,115000772,2026/01/04,219100,8764,177375,7,13,15,17,19,20,26,30,33,34,35,36,39,44,52,55,69,70,76,77,52,小,－
賓果賓果,115000773,2026/01/04,218775,8751,88025,2,6,7,9,21,28,34,35,37,40,41,42,50,53,54,63,65,70,71,75,41,－,－
賓果賓果,115000774,2026/01/04,210975,8439,118350,2,10,18,21,23,29,34,36,42,44,52,54,56,63,72,74,75,76,77,79,72,－,雙
賓果賓果,115000775,2026/01/04,219300,8772,117800,2,3,5,7,22,36,39,40,46,47,48,53,56,58,60,62,63,64,68,78,63,－,雙
